Call Number,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Arrival_DtTm,Call Type Group,Unit Type,Neighborhooods
181863806,18079202,Medical Incident,7/5/18,7/5/18,7/5/18 21:20,7/5/18 21:20,7/5/18 21:20,7/5/18 21:20,7/5/18 21:20,0:00,Potentially Life-Threatening,RESCUE CAPTAIN,Chinatown
181863806,18079202,Medical Incident,7/5/18,7/5/18,7/5/18 21:20,7/5/18 21:20,7/5/18 21:20,7/5/18 21:20,7/5/18 21:20,0:00,Potentially Life-Threatening,ENGINE,Chinatown
181891089,18080208,Medical Incident,7/8/18,7/8/18,7/8/18 10:26,7/8/18 10:26,7/8/18 10:26,7/8/18 10:26,7/8/18 10:26,0:00,Potentially Life-Threatening,ENGINE,Chinatown
182121081,18089560,Medical Incident,7/31/18,7/31/18,7/31/18 9:55,7/31/18 9:55,7/31/18 9:55,7/31/18 9:55,7/31/18 9:55,0:00,Non Life-threatening,ENGINE,Chinatown
182171143,18091597,Other,8/5/18,8/5/18,8/5/18 10:43,8/5/18 10:43,8/5/18 10:43,8/5/18 10:43,8/5/18 10:43,0:00,Alarm,TRUCK,Chinatown
182323878,18097923,Medical Incident,8/20/18,8/20/18,8/20/18 21:03,8/20/18 21:03,8/20/18 21:03,8/20/18 21:03,8/20/18 21:03,0:00,Non Life-threatening,ENGINE,Chinatown
182344314,18098804,Medical Incident,8/22/18,8/22/18,8/22/18 23:09,8/22/18 23:09,8/22/18 23:09,8/22/18 23:09,8/22/18 23:09,0:00,Non Life-threatening,ENGINE,Chinatown
182461032,18103359,Medical Incident,9/3/18,9/3/18,9/3/18 9:58,9/3/18 9:58,9/3/18 9:58,9/3/18 9:58,9/3/18 9:58,0:00,Potentially Life-Threatening,ENGINE,Chinatown
182634103,18110668,Medical Incident,9/20/18,9/20/18,9/20/18 21:08,9/20/18 21:08,9/20/18 21:08,9/20/18 21:08,9/20/18 21:08,0:00,Non Life-threatening,MEDIC,Chinatown
182711781,18113662,Medical Incident,9/28/18,9/28/18,9/28/18 13:00,9/28/18 13:00,9/28/18 13:00,9/28/18 13:00,9/28/18 13:00,0:00,Non Life-threatening,ENGINE,Chinatown
182752840,18115438,Medical Incident,10/2/18,10/2/18,10/2/18 16:27,10/2/18 16:27,10/2/18 16:27,10/2/18 16:27,10/2/18 16:27,0:00,Non Life-threatening,ENGINE,Chinatown
182822850,18118502,Medical Incident,10/9/18,10/9/18,10/9/18 16:34,10/9/18 16:34,10/9/18 16:34,10/9/18 16:34,10/9/18 16:34,0:00,Non Life-threatening,ENGINE,Chinatown
182831662,18118829,Other,10/10/18,10/10/18,10/10/18 11:18,10/10/18 11:18,10/10/18 11:18,10/10/18 11:18,10/10/18 11:18,0:00,Alarm,CHIEF,Chinatown
182962644,18124149,Other,10/23/18,10/23/18,10/23/18 15:43,10/23/18 15:43,10/23/18 15:43,10/23/18 15:43,10/23/18 15:43,0:00,Alarm,ENGINE,Chinatown
182962644,18124149,Other,10/23/18,10/23/18,10/23/18 15:43,10/23/18 15:43,10/23/18 15:43,10/23/18 15:43,10/23/18 15:43,0:00,Alarm,CHIEF,Chinatown
182991107,18125228,Medical Incident,10/26/18,10/26/18,10/26/18 9:47,10/26/18 9:47,10/26/18 9:47,10/26/18 9:47,10/26/18 9:47,0:00,Potentially Life-Threatening,ENGINE,Chinatown
182991307,18125258,Other,10/26/18,10/26/18,10/26/18 10:35,10/26/18 10:35,10/26/18 10:35,10/26/18 10:35,10/26/18 10:35,0:00,Alarm,TRUCK,Chinatown
183080699,18129153,Medical Incident,11/4/18,11/3/18,11/4/18 6:35,11/4/18 6:35,11/4/18 6:35,11/4/18 6:35,11/4/18 6:35,0:00,Non Life-threatening,ENGINE,Chinatown
183080880,18129174,Medical Incident,11/4/18,11/4/18,11/4/18 8:07,11/4/18 8:07,11/4/18 8:07,11/4/18 8:07,11/4/18 8:07,0:00,Potentially Life-Threatening,ENGINE,Chinatown
183091204,18129620,Citizen Assist / Service Call,11/5/18,11/5/18,11/5/18 9:55,11/5/18 9:55,11/5/18 9:55,11/5/18 9:55,11/5/18 9:55,0:00,Alarm,TRUCK,Chinatown
183110084,18130343,Medical Incident,11/7/18,11/6/18,11/7/18 0:50,11/7/18 0:50,11/7/18 0:50,11/7/18 0:50,11/7/18 0:50,0:00,Potentially Life-Threatening,ENGINE,Chinatown
183122294,18131034,Medical Incident,11/8/18,11/8/18,11/8/18 14:12,11/8/18 14:12,11/8/18 14:12,11/8/18 14:12,11/8/18 14:12,0:00,Potentially Life-Threatening,ENGINE,Chinatown
183260916,18136901,Medical Incident,11/22/18,11/22/18,11/22/18 9:55,11/22/18 9:55,11/22/18 9:55,11/22/18 9:55,11/22/18 9:55,0:00,Non Life-threatening,ENGINE,Chinatown
183293172,18138303,Medical Incident,11/25/18,11/25/18,11/25/18 20:32,11/25/18 20:32,11/25/18 20:32,11/25/18 20:32,11/25/18 20:32,0:00,Potentially Life-Threatening,ENGINE,Chinatown
183411319,18143115,Other,12/7/18,12/7/18,12/7/18 10:40,12/7/18 10:40,12/7/18 10:40,12/7/18 10:40,12/7/18 10:40,0:00,Alarm,CHIEF,Chinatown
183411611,18143145,Medical Incident,12/7/18,12/7/18,12/7/18 11:54,12/7/18 11:54,12/7/18 11:54,12/7/18 11:54,12/7/18 11:54,0:00,Potentially Life-Threatening,ENGINE,Chinatown
183462952,18145403,Other,12/12/18,12/12/18,12/12/18 17:01,12/12/18 17:01,12/12/18 17:01,12/12/18 17:01,12/12/18 17:01,0:00,Alarm,ENGINE,Chinatown
183612158,18151549,Medical Incident,12/27/18,12/27/18,12/27/18 15:06,12/27/18 15:06,12/27/18 15:06,12/27/18 15:06,12/27/18 15:06,0:00,Non Life-threatening,ENGINE,Chinatown
183631829,18152411,Medical Incident,12/29/18,12/29/18,12/29/18 14:42,12/29/18 14:42,12/29/18 14:42,12/29/18 14:42,12/29/18 14:42,0:00,Potentially Life-Threatening,ENGINE,Chinatown
181602028,18067909,Medical Incident,6/9/18,6/9/18,6/9/18 14:48,6/9/18 14:48,6/9/18 14:48,6/9/18 14:48,6/9/18 14:48,0:00,Potentially Life-Threatening,ENGINE,Chinatown
183421129,18143577,Medical Incident,12/8/18,12/8/18,12/8/18 10:07,12/8/18 10:08,12/8/18 10:08,12/8/18 10:08,12/8/18 10:08,0:00,Potentially Life-Threatening,ENGINE,Chinatown
180340995,18014370,Structure Fire,2/3/18,2/3/18,2/3/18 9:02,2/3/18 9:02,2/3/18 9:02,2/3/18 9:03,2/3/18 9:03,0:00,Alarm,ENGINE,Chinatown
181892876,18080382,Structure Fire,7/8/18,7/8/18,7/8/18 18:52,7/8/18 18:52,7/8/18 18:52,7/8/18 18:53,7/8/18 18:53,0:01,Alarm,TRUCK,Chinatown
181892876,18080382,Structure Fire,7/8/18,7/8/18,7/8/18 18:52,7/8/18 18:52,7/8/18 18:52,7/8/18 18:53,7/8/18 18:53,0:01,Alarm,ENGINE,Chinatown
181870406,18079307,Medical Incident,7/6/18,7/5/18,7/6/18 4:43,7/6/18 4:44,7/6/18 4:44,7/6/18 4:44,7/6/18 4:44,0:01,Potentially Life-Threatening,RESCUE CAPTAIN,Chinatown
181870406,18079307,Medical Incident,7/6/18,7/5/18,7/6/18 4:43,7/6/18 4:44,7/6/18 4:44,7/6/18 4:44,7/6/18 4:44,0:01,Potentially Life-Threatening,ENGINE,Chinatown
181602289,18067937,Structure Fire,6/9/18,6/9/18,6/9/18 16:08,6/9/18 16:08,6/9/18 16:08,6/9/18 16:08,6/9/18 16:09,0:01,Alarm,TRUCK,Chinatown
180842202,18035771,Structure Fire,3/25/18,3/25/18,3/25/18 15:38,3/25/18 15:38,3/25/18 15:38,3/25/18 15:39,3/25/18 15:39,0:01,Alarm,ENGINE,Chinatown
181752317,18074365,Structure Fire,6/24/18,6/24/18,6/24/18 15:51,6/24/18 15:51,6/24/18 15:51,6/24/18 15:51,6/24/18 15:52,0:01,Alarm,TRUCK,Chinatown
180632204,18026942,Structure Fire,3/4/18,3/4/18,3/4/18 15:38,3/4/18 15:38,3/4/18 15:38,3/4/18 15:39,3/4/18 15:39,0:01,Alarm,TRUCK,Chinatown
180842202,18035771,Structure Fire,3/25/18,3/25/18,3/25/18 15:38,3/25/18 15:38,3/25/18 15:38,3/25/18 15:39,3/25/18 15:40,0:01,Alarm,TRUCK,Chinatown
181671278,18070741,Medical Incident,6/16/18,6/16/18,6/16/18 11:25,6/16/18 11:25,6/16/18 11:26,6/16/18 11:27,6/16/18 11:27,0:01,Non Life-threatening,PRIVATE,Chinatown
180050965,18001949,Medical Incident,1/5/18,1/5/18,1/5/18 9:25,1/5/18 9:25,1/5/18 9:26,1/5/18 9:26,1/5/18 9:26,0:01,Potentially Life-Threatening,ENGINE,Chinatown
182812061,18118006,Structure Fire,10/8/18,10/8/18,10/8/18 13:57,10/8/18 13:57,10/8/18 13:57,10/8/18 13:57,10/8/18 13:58,0:01,Alarm,ENGINE,Chinatown
182431310,18102199,Structure Fire,8/31/18,8/31/18,8/31/18 10:56,8/31/18 10:56,8/31/18 10:57,8/31/18 10:57,8/31/18 10:57,0:01,Alarm,TRUCK,Chinatown
182010698,18085082,Medical Incident,7/20/18,7/20/18,7/20/18 8:12,7/20/18 8:12,7/20/18 8:13,7/20/18 8:13,7/20/18 8:13,0:01,Non Life-threatening,PRIVATE,Chinatown
181752317,18074365,Structure Fire,6/24/18,6/24/18,6/24/18 15:51,6/24/18 15:51,6/24/18 15:51,6/24/18 15:52,6/24/18 15:52,0:01,Alarm,ENGINE,Chinatown
180621695,18026453,Structure Fire,3/3/18,3/3/18,3/3/18 13:00,3/3/18 13:00,3/3/18 13:00,3/3/18 13:01,3/3/18 13:01,0:01,Alarm,TRUCK,Chinatown
180750416,18031813,Medical Incident,3/16/18,3/15/18,3/16/18 5:02,3/16/18 5:02,3/16/18 5:03,3/16/18 5:03,3/16/18 5:04,0:01,Potentially Life-Threatening,ENGINE,Chinatown
181511990,18063921,Outside Fire,5/31/18,5/31/18,5/31/18 13:27,5/31/18 13:27,5/31/18 13:27,5/31/18 13:28,5/31/18 13:28,0:01,Fire,ENGINE,Chinatown
180621695,18026453,Structure Fire,3/3/18,3/3/18,3/3/18 13:00,3/3/18 13:00,3/3/18 13:00,3/3/18 13:01,3/3/18 13:01,0:01,Alarm,ENGINE,Chinatown
182502633,18105105,Structure Fire,9/7/18,9/7/18,9/7/18 16:18,9/7/18 16:18,9/7/18 16:19,9/7/18 16:20,9/7/18 16:20,0:01,Alarm,TRUCK,Chinatown
183091880,18129692,Traffic Collision,11/5/18,11/5/18,11/5/18 12:37,11/5/18 12:37,11/5/18 12:39,11/5/18 12:39,11/5/18 12:39,0:01,Potentially Life-Threatening,CHIEF,Chinatown
181171664,18049701,Structure Fire,4/27/18,4/27/18,4/27/18 12:14,4/27/18 12:14,4/27/18 12:14,4/27/18 12:15,4/27/18 12:15,0:01,Alarm,ENGINE,Chinatown
183091880,18129692,Traffic Collision,11/5/18,11/5/18,11/5/18 12:37,11/5/18 12:37,11/5/18 12:38,11/5/18 12:38,11/5/18 12:39,0:01,Potentially Life-Threatening,ENGINE,Chinatown
180862089,18036602,Structure Fire,3/27/18,3/27/18,3/27/18 13:38,3/27/18 13:38,3/27/18 13:38,3/27/18 13:38,3/27/18 13:40,0:01,Alarm,ENGINE,Chinatown
181093690,18046463,Traffic Collision,4/19/18,4/19/18,4/19/18 19:28,4/19/18 19:30,4/19/18 19:30,4/19/18 19:30,4/19/18 19:30,0:01,Potentially Life-Threatening,MEDIC,Chinatown
182502633,18105105,Structure Fire,9/7/18,9/7/18,9/7/18 16:18,9/7/18 16:18,9/7/18 16:19,9/7/18 16:20,9/7/18 16:20,0:01,Alarm,ENGINE,Chinatown
181273983,18054130,Structure Fire,5/7/18,5/7/18,5/7/18 20:28,5/7/18 20:28,5/7/18 20:28,5/7/18 20:29,5/7/18 20:30,0:01,Alarm,TRUCK,Chinatown
182971464,18124457,Structure Fire,10/24/18,10/24/18,10/24/18 10:53,10/24/18 10:53,10/24/18 10:53,10/24/18 10:54,10/24/18 10:54,0:01,Alarm,ENGINE,Chinatown
182462921,18103541,Structure Fire,9/3/18,9/3/18,9/3/18 19:01,9/3/18 19:01,9/3/18 19:01,9/3/18 19:02,9/3/18 19:03,0:01,Alarm,ENGINE,Chinatown
181510707,18063802,Medical Incident,5/31/18,5/30/18,5/31/18 7:54,5/31/18 7:54,5/31/18 7:55,5/31/18 7:56,5/31/18 7:56,0:01,Potentially Life-Threatening,ENGINE,Chinatown
183162517,18132766,Structure Fire,11/12/18,11/12/18,11/12/18 16:21,11/12/18 16:21,11/12/18 16:21,11/12/18 16:21,11/12/18 16:22,0:01,Alarm,TRUCK,Chinatown
183151898,18132341,Structure Fire,11/11/18,11/11/18,11/11/18 13:57,11/11/18 13:57,11/11/18 13:57,11/11/18 13:57,11/11/18 13:58,0:01,Alarm,ENGINE,Chinatown
180153356,18006641,Structure Fire,1/15/18,1/15/18,1/15/18 21:12,1/15/18 21:12,1/15/18 21:12,1/15/18 21:13,1/15/18 21:14,0:01,Alarm,TRUCK,Chinatown
183331991,18139868,Alarms,11/29/18,11/29/18,11/29/18 13:30,11/29/18 13:31,11/29/18 13:32,11/29/18 13:32,11/29/18 13:32,0:01,Alarm,ENGINE,Chinatown
181043192,18044434,Structure Fire,4/14/18,4/14/18,4/14/18 19:25,4/14/18 19:25,4/14/18 19:25,4/14/18 19:26,4/14/18 19:27,0:01,Alarm,ENGINE,Chinatown
180462487,18019736,Structure Fire,2/15/18,2/15/18,2/15/18 14:56,2/15/18 14:56,2/15/18 14:57,2/15/18 14:57,2/15/18 14:57,0:01,Fire,CHIEF,Chinatown
182990156,18125143,Medical Incident,10/26/18,10/25/18,10/26/18 1:32,10/26/18 1:33,10/26/18 1:34,10/26/18 1:34,10/26/18 1:34,0:01,Potentially Life-Threatening,RESCUE CAPTAIN,Chinatown
181273983,18054130,Structure Fire,5/7/18,5/7/18,5/7/18 20:28,5/7/18 20:28,5/7/18 20:28,5/7/18 20:29,5/7/18 20:30,0:01,Alarm,ENGINE,Chinatown
182462921,18103541,Structure Fire,9/3/18,9/3/18,9/3/18 19:01,9/3/18 19:01,9/3/18 19:01,9/3/18 19:02,9/3/18 19:03,0:01,Alarm,TRUCK,Chinatown
180342499,18014540,Medical Incident,2/3/18,2/3/18,2/3/18 16:07,2/3/18 16:08,2/3/18 16:08,2/3/18 16:09,2/3/18 16:09,0:02,Potentially Life-Threatening,PRIVATE,Chinatown
182392166,18100661,Medical Incident,8/27/18,8/27/18,8/27/18 14:04,8/27/18 14:04,8/27/18 14:05,8/27/18 14:05,8/27/18 14:06,0:02,Potentially Life-Threatening,TRUCK,Chinatown
180322013,18013559,Structure Fire,2/1/18,2/1/18,2/1/18 13:18,2/1/18 13:18,2/1/18 13:18,2/1/18 13:19,2/1/18 13:20,0:02,Alarm,ENGINE,Chinatown
180153356,18006641,Structure Fire,1/15/18,1/15/18,1/15/18 21:12,1/15/18 21:12,1/15/18 21:13,1/15/18 21:13,1/15/18 21:14,0:02,Alarm,ENGINE,Chinatown
180340075,18014260,Structure Fire,2/3/18,2/2/18,2/3/18 0:24,2/3/18 0:24,2/3/18 0:24,2/3/18 0:26,2/3/18 0:26,0:02,Alarm,ENGINE,Chinatown
180632204,18026942,Structure Fire,3/4/18,3/4/18,3/4/18 15:38,3/4/18 15:38,3/4/18 15:38,3/4/18 15:39,3/4/18 15:40,0:02,Alarm,ENGINE,Chinatown
180683257,18029176,Structure Fire,3/9/18,3/9/18,3/9/18 18:40,3/9/18 18:40,3/9/18 18:40,3/9/18 18:41,3/9/18 18:42,0:02,Alarm,ENGINE,Chinatown
181193157,18050692,Structure Fire,4/29/18,4/29/18,4/29/18 19:37,4/29/18 19:37,4/29/18 19:38,4/29/18 19:39,4/29/18 19:39,0:02,Alarm,TRUCK,Chinatown
180462487,18019736,Structure Fire,2/15/18,2/15/18,2/15/18 14:56,2/15/18 14:56,2/15/18 14:57,2/15/18 14:57,2/15/18 14:58,0:02,Fire,TRUCK,Chinatown
182162602,18091331,Medical Incident,8/4/18,8/4/18,8/4/18 17:24,8/4/18 17:25,8/4/18 17:25,8/4/18 17:25,8/4/18 17:26,0:02,Potentially Life-Threatening,ENGINE,Chinatown
182252225,18095064,Medical Incident,8/13/18,8/13/18,8/13/18 15:00,8/13/18 15:01,8/13/18 15:01,8/13/18 15:02,8/13/18 15:02,0:02,Potentially Life-Threatening,ENGINE,Chinatown
182700992,18113203,Alarms,9/27/18,9/27/18,9/27/18 9:23,9/27/18 9:24,9/27/18 9:24,9/27/18 9:24,9/27/18 9:25,0:02,Alarm,ENGINE,Chinatown
183491204,18146615,Alarms,12/15/18,12/15/18,12/15/18 10:20,12/15/18 10:22,12/15/18 10:22,12/15/18 10:22,12/15/18 10:22,0:02,Alarm,CHIEF,Chinatown
180331077,18013912,Structure Fire,2/2/18,2/2/18,2/2/18 9:14,2/2/18 9:14,2/2/18 9:14,2/2/18 9:14,2/2/18 9:16,0:02,Alarm,TRUCK,Chinatown
181743387,18073959,Structure Fire,6/23/18,6/23/18,6/23/18 19:12,6/23/18 19:12,6/23/18 19:12,6/23/18 19:13,6/23/18 19:14,0:02,Alarm,ENGINE,Chinatown
180351071,18014865,Structure Fire,2/4/18,2/4/18,2/4/18 9:45,2/4/18 9:45,2/4/18 9:45,2/4/18 9:45,2/4/18 9:47,0:02,Alarm,TRUCK,Chinatown
180351071,18014865,Structure Fire,2/4/18,2/4/18,2/4/18 9:45,2/4/18 9:45,2/4/18 9:46,2/4/18 9:46,2/4/18 9:47,0:02,Alarm,ENGINE,Chinatown
181193157,18050692,Structure Fire,4/29/18,4/29/18,4/29/18 19:37,4/29/18 19:37,4/29/18 19:38,4/29/18 19:39,4/29/18 19:39,0:02,Alarm,ENGINE,Chinatown
181943335,18082465,Outside Fire,7/13/18,7/13/18,7/13/18 19:39,7/13/18 19:39,7/13/18 19:40,7/13/18 19:40,7/13/18 19:41,0:02,Fire,ENGINE,Chinatown
181192063,18050585,Structure Fire,4/29/18,4/29/18,4/29/18 14:31,4/29/18 14:31,4/29/18 14:31,4/29/18 14:33,4/29/18 14:33,0:02,Alarm,ENGINE,Chinatown
180552125,18023536,Structure Fire,2/24/18,2/24/18,2/24/18 15:05,2/24/18 15:05,2/24/18 15:06,2/24/18 15:07,2/24/18 15:07,0:02,Alarm,TRUCK,Chinatown
180992661,18042230,Structure Fire,4/9/18,4/9/18,4/9/18 16:02,4/9/18 16:02,4/9/18 16:02,4/9/18 16:03,4/9/18 16:04,0:02,Alarm,ENGINE,Chinatown
180340441,18014307,Structure Fire,2/3/18,2/2/18,2/3/18 3:38,2/3/18 3:38,2/3/18 3:39,2/3/18 3:39,2/3/18 3:40,0:02,Alarm,ENGINE,Chinatown
180573802,18024522,Medical Incident,2/26/18,2/26/18,2/26/18 21:13,2/26/18 21:13,2/26/18 21:14,2/26/18 21:14,2/26/18 21:15,0:02,Non Life-threatening,MEDIC,Chinatown
181801133,18076379,Structure Fire,6/29/18,6/29/18,6/29/18 10:08,6/29/18 10:09,6/29/18 10:09,6/29/18 10:10,6/29/18 10:10,0:02,Alarm,CHIEF,Chinatown
180192370,18008135,Medical Incident,1/19/18,1/19/18,1/19/18 15:23,1/19/18 15:25,1/19/18 15:25,1/19/18 15:25,1/19/18 15:25,0:02,Potentially Life-Threatening,ENGINE,Chinatown
180441836,18018818,Structure Fire,2/13/18,2/13/18,2/13/18 13:03,2/13/18 13:03,2/13/18 13:03,2/13/18 13:04,2/13/18 13:06,0:02,Alarm,ENGINE,Chinatown
181043192,18044434,Structure Fire,4/14/18,4/14/18,4/14/18 19:25,4/14/18 19:25,4/14/18 19:25,4/14/18 19:26,4/14/18 19:27,0:02,Alarm,TRUCK,Chinatown
183281362,18137718,Medical Incident,11/24/18,11/24/18,11/24/18 12:00,11/24/18 12:00,11/24/18 12:01,11/24/18 12:02,11/24/18 12:03,0:02,Potentially Life-Threatening,ENGINE,Chinatown
180462487,18019736,Structure Fire,2/15/18,2/15/18,2/15/18 14:56,2/15/18 14:56,2/15/18 14:57,2/15/18 14:57,2/15/18 14:58,0:02,Fire,TRUCK,Chinatown
183090417,18129556,Traffic Collision,11/5/18,11/4/18,11/5/18 5:58,11/5/18 5:58,11/5/18 5:59,11/5/18 6:00,11/5/18 6:01,0:02,Potentially Life-Threatening,ENGINE,Chinatown
182463258,18103568,Medical Incident,9/3/18,9/3/18,9/3/18 21:05,9/3/18 21:05,9/3/18 21:05,9/3/18 21:07,9/3/18 21:07,0:02,Potentially Life-Threatening,ENGINE,Chinatown
182502258,18105069,Medical Incident,9/7/18,9/7/18,9/7/18 14:45,9/7/18 14:45,9/7/18 14:45,9/7/18 14:46,9/7/18 14:47,0:02,Potentially Life-Threatening,ENGINE,Chinatown
180893430,18038061,Medical Incident,3/30/18,3/30/18,3/30/18 19:02,3/30/18 19:02,3/30/18 19:02,3/30/18 19:03,3/30/18 19:04,0:02,Potentially Life-Threatening,ENGINE,Chinatown
180992488,18042216,Structure Fire,4/9/18,4/9/18,4/9/18 15:25,4/9/18 15:25,4/9/18 15:26,4/9/18 15:27,4/9/18 15:27,0:02,Alarm,TRUCK,Chinatown
182510079,18105254,Medical Incident,9/8/18,9/7/18,9/8/18 0:33,9/8/18 0:33,9/8/18 0:35,9/8/18 0:35,9/8/18 0:36,0:02,Potentially Life-Threatening,TRUCK,Chinatown
180373883,18016012,Structure Fire,2/6/18,2/6/18,2/6/18 21:10,2/6/18 21:10,2/6/18 21:10,2/6/18 21:11,2/6/18 21:12,0:02,Alarm,ENGINE,Chinatown
181263648,18053738,Medical Incident,5/6/18,5/6/18,5/6/18 22:18,5/6/18 22:18,5/6/18 22:18,5/6/18 22:19,5/6/18 22:20,0:02,Potentially Life-Threatening,ENGINE,Chinatown
180141158,18005977,Medical Incident,1/14/18,1/14/18,1/14/18 10:42,1/14/18 10:42,1/14/18 10:43,1/14/18 10:43,1/14/18 10:44,0:02,Potentially Life-Threatening,TRUCK,Chinatown
183483377,18146426,Medical Incident,12/14/18,12/14/18,12/14/18 21:49,12/14/18 21:50,12/14/18 21:50,12/14/18 21:50,12/14/18 21:52,0:02,Potentially Life-Threatening,ENGINE,Chinatown
