Call Number,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Arrival_DtTm,Call Type Group,Unit Type,Neighborhooods
181333575,18056665,Medical Incident,5/13/18,5/13/18,5/13/18 23:23,5/13/18 23:23,5/13/18 23:23,5/13/18 23:23,5/13/18 23:23,0:00,Non Life-threatening,PRIVATE,Castro/Upper Market
181372934,18058134,Medical Incident,5/17/18,5/17/18,5/17/18 17:14,5/17/18 17:14,5/17/18 17:14,5/17/18 17:14,5/17/18 17:14,0:00,Non Life-threatening,MEDIC,Castro/Upper Market
181443215,18061058,Medical Incident,5/24/18,5/24/18,5/24/18 17:53,5/24/18 17:53,5/24/18 17:53,5/24/18 17:53,5/24/18 17:53,0:00,Non Life-threatening,PRIVATE,Castro/Upper Market
181473748,18062433,Medical Incident,5/27/18,5/27/18,5/27/18 21:58,5/27/18 21:58,5/27/18 21:58,5/27/18 21:58,5/27/18 21:58,0:00,Non Life-threatening,RESCUE CAPTAIN,Castro/Upper Market
181543643,18065492,Medical Incident,6/3/18,6/3/18,6/3/18 23:04,6/3/18 23:04,6/3/18 23:04,6/3/18 23:04,6/3/18 23:04,0:00,Non Life-threatening,ENGINE,Castro/Upper Market
181561804,18066091,Medical Incident,6/5/18,6/5/18,6/5/18 13:12,6/5/18 13:12,6/5/18 13:12,6/5/18 13:12,6/5/18 13:12,0:00,Non Life-threatening,MEDIC,Castro/Upper Market
181572162,18066592,Traffic Collision,6/6/18,6/6/18,6/6/18 14:09,6/6/18 14:09,6/6/18 14:09,6/6/18 14:09,6/6/18 14:09,0:00,Non Life-threatening,TRUCK,Castro/Upper Market
181670363,18070647,Other,6/16/18,6/15/18,6/16/18 3:36,6/16/18 3:36,6/16/18 3:36,6/16/18 3:36,6/16/18 3:36,0:00,Alarm,ENGINE,Castro/Upper Market
181730447,18073162,Outside Fire,6/22/18,6/21/18,6/22/18 5:51,6/22/18 5:51,6/22/18 5:51,6/22/18 5:51,6/22/18 5:51,0:00,Fire,ENGINE,Castro/Upper Market
181743156,18073923,Medical Incident,6/23/18,6/23/18,6/23/18 18:21,6/23/18 18:21,6/23/18 18:21,6/23/18 18:21,6/23/18 18:21,0:00,Non Life-threatening,PRIVATE,Castro/Upper Market
181753454,18074516,Medical Incident,6/24/18,6/24/18,6/24/18 21:02,6/24/18 21:02,6/24/18 21:02,6/24/18 21:02,6/24/18 21:02,0:00,Non Life-threatening,ENGINE,Castro/Upper Market
181790044,18075802,Medical Incident,6/28/18,6/27/18,6/28/18 0:18,6/28/18 0:18,6/28/18 0:18,6/28/18 0:18,6/28/18 0:18,0:00,Potentially Life-Threatening,MEDIC,Castro/Upper Market
181811421,18076798,Medical Incident,6/30/18,6/30/18,6/30/18 12:05,6/30/18 12:05,6/30/18 12:05,6/30/18 12:05,6/30/18 12:05,0:00,Non Life-threatening,PRIVATE,Castro/Upper Market
181872679,18079539,Medical Incident,7/6/18,7/6/18,7/6/18 16:20,7/6/18 16:20,7/6/18 16:20,7/6/18 16:20,7/6/18 16:20,0:00,Non Life-threatening,ENGINE,Castro/Upper Market
181961628,18083146,Other,7/15/18,7/15/18,7/15/18 12:54,7/15/18 12:54,7/15/18 12:54,7/15/18 12:54,7/15/18 12:54,0:00,Alarm,ENGINE,Castro/Upper Market
182050212,18086667,Medical Incident,7/24/18,7/23/18,7/24/18 2:42,7/24/18 2:42,7/24/18 2:42,7/24/18 2:42,7/24/18 2:42,0:00,Non Life-threatening,MEDIC,Castro/Upper Market
182062694,18087298,Medical Incident,7/25/18,7/25/18,7/25/18 15:36,7/25/18 15:36,7/25/18 15:36,7/25/18 15:36,7/25/18 15:36,0:00,Potentially Life-Threatening,ENGINE,Castro/Upper Market
182063242,18087350,Medical Incident,7/25/18,7/25/18,7/25/18 17:34,7/25/18 17:34,7/25/18 17:34,7/25/18 17:34,7/25/18 17:34,0:00,Potentially Life-Threatening,ENGINE,Castro/Upper Market
182131053,18089917,Medical Incident,8/1/18,8/1/18,8/1/18 9:39,8/1/18 9:39,8/1/18 9:39,8/1/18 9:39,8/1/18 9:39,0:00,Non Life-threatening,PRIVATE,Castro/Upper Market
182153512,18090966,Medical Incident,8/3/18,8/3/18,8/3/18 19:56,8/3/18 19:56,8/3/18 19:56,8/3/18 19:56,8/3/18 19:56,0:00,Non Life-threatening,MEDIC,Castro/Upper Market
182170544,18091532,Medical Incident,8/5/18,8/4/18,8/5/18 5:29,8/5/18 5:29,8/5/18 5:29,8/5/18 5:29,8/5/18 5:29,0:00,Non Life-threatening,PRIVATE,Castro/Upper Market
182182986,18092156,Medical Incident,8/6/18,8/6/18,8/6/18 18:07,8/6/18 18:07,8/6/18 18:07,8/6/18 18:07,8/6/18 18:07,0:00,Non Life-threatening,MEDIC,Castro/Upper Market
182262462,18095482,Medical Incident,8/14/18,8/14/18,8/14/18 16:16,8/14/18 16:16,8/14/18 16:16,8/14/18 16:16,8/14/18 16:16,0:00,Non Life-threatening,PRIVATE,Castro/Upper Market
182280057,18096040,Other,8/16/18,8/15/18,8/16/18 0:26,8/16/18 0:26,8/16/18 0:26,8/16/18 0:26,8/16/18 0:26,0:00,Alarm,ENGINE,Castro/Upper Market
182352252,18099070,Medical Incident,8/23/18,8/23/18,8/23/18 14:21,8/23/18 14:21,8/23/18 14:21,8/23/18 14:21,8/23/18 14:21,0:00,Potentially Life-Threatening,MEDIC,Castro/Upper Market
182370350,18099692,Medical Incident,8/25/18,8/24/18,8/25/18 2:45,8/25/18 2:45,8/25/18 2:45,8/25/18 2:45,8/25/18 2:45,0:00,Non Life-threatening,PRIVATE,Castro/Upper Market
182374124,18100035,Medical Incident,8/25/18,8/25/18,8/25/18 22:59,8/25/18 22:59,8/25/18 22:59,8/25/18 22:59,8/25/18 22:59,0:00,Non Life-threatening,PRIVATE,Castro/Upper Market
182572576,18108030,Traffic Collision,9/14/18,9/14/18,9/14/18 15:50,9/14/18 15:50,9/14/18 15:50,9/14/18 15:50,9/14/18 15:50,0:00,Non Life-threatening,MEDIC,Castro/Upper Market
182634098,18110666,Medical Incident,9/20/18,9/20/18,9/20/18 21:07,9/20/18 21:07,9/20/18 21:07,9/20/18 21:07,9/20/18 21:07,0:00,Non Life-threatening,ENGINE,Castro/Upper Market
182650384,18111196,Medical Incident,9/22/18,9/21/18,9/22/18 2:55,9/22/18 2:55,9/22/18 2:55,9/22/18 2:55,9/22/18 2:55,0:00,Non Life-threatening,ENGINE,Castro/Upper Market
182661098,18111670,Medical Incident,9/23/18,9/23/18,9/23/18 9:54,9/23/18 9:54,9/23/18 9:54,9/23/18 9:54,9/23/18 9:54,0:00,Non Life-threatening,ENGINE,Castro/Upper Market
182680009,18112334,Medical Incident,9/25/18,9/24/18,9/25/18 0:02,9/25/18 0:02,9/25/18 0:02,9/25/18 0:02,9/25/18 0:02,0:00,Non Life-threatening,MEDIC,Castro/Upper Market
182774727,18116431,Medical Incident,10/4/18,10/4/18,10/4/18 23:54,10/4/18 23:54,10/4/18 23:54,10/4/18 23:54,10/4/18 23:54,0:00,Non Life-threatening,MEDIC,Castro/Upper Market
182784542,18116848,Medical Incident,10/5/18,10/5/18,10/5/18 23:47,10/5/18 23:47,10/5/18 23:47,10/5/18 23:47,10/5/18 23:47,0:00,Non Life-threatening,MEDIC,Castro/Upper Market
182803011,18117598,Medical Incident,10/7/18,10/7/18,10/7/18 17:19,10/7/18 17:19,10/7/18 17:19,10/7/18 17:19,10/7/18 17:19,0:00,Non Life-threatening,MEDIC,Castro/Upper Market
182803013,18117599,Medical Incident,10/7/18,10/7/18,10/7/18 17:19,10/7/18 17:19,10/7/18 17:19,10/7/18 17:19,10/7/18 17:19,0:00,Non Life-threatening,PRIVATE,Castro/Upper Market
182803015,18117600,Medical Incident,10/7/18,10/7/18,10/7/18 17:20,10/7/18 17:20,10/7/18 17:20,10/7/18 17:20,10/7/18 17:20,0:00,Non Life-threatening,PRIVATE,Castro/Upper Market
182851906,18119617,Medical Incident,10/12/18,10/12/18,10/12/18 12:56,10/12/18 12:56,10/12/18 12:56,10/12/18 12:56,10/12/18 12:56,0:00,Potentially Life-Threatening,PRIVATE,Castro/Upper Market
182950886,18123532,Medical Incident,10/22/18,10/22/18,10/22/18 8:44,10/22/18 8:44,10/22/18 8:44,10/22/18 8:44,10/22/18 8:44,0:00,Non Life-threatening,ENGINE,Castro/Upper Market
182972279,18124530,Medical Incident,10/24/18,10/24/18,10/24/18 13:49,10/24/18 13:49,10/24/18 13:49,10/24/18 13:49,10/24/18 13:49,0:00,Non Life-threatening,ENGINE,Castro/Upper Market
183092703,18129769,Other,11/5/18,11/5/18,11/5/18 15:54,11/5/18 15:54,11/5/18 15:54,11/5/18 15:54,11/5/18 15:54,0:00,Alarm,ENGINE,Castro/Upper Market
183093438,18129848,Medical Incident,11/5/18,11/5/18,11/5/18 18:35,11/5/18 18:35,11/5/18 18:35,11/5/18 18:35,11/5/18 18:35,0:00,Non Life-threatening,RESCUE SQUAD,Castro/Upper Market
183132135,18131485,Medical Incident,11/9/18,11/9/18,11/9/18 13:24,11/9/18 13:24,11/9/18 13:24,11/9/18 13:24,11/9/18 13:24,0:00,Potentially Life-Threatening,ENGINE,Castro/Upper Market
183150899,18132224,Other,11/11/18,11/11/18,11/11/18 8:26,11/11/18 8:26,11/11/18 8:26,11/11/18 8:26,11/11/18 8:26,0:00,Alarm,ENGINE,Castro/Upper Market
183182797,18133638,Medical Incident,11/14/18,11/14/18,11/14/18 15:48,11/14/18 15:48,11/14/18 15:48,11/14/18 15:48,11/14/18 15:48,0:00,Non Life-threatening,PRIVATE,Castro/Upper Market
183191870,18134012,Medical Incident,11/15/18,11/15/18,11/15/18 12:44,11/15/18 12:44,11/15/18 12:44,11/15/18 12:44,11/15/18 12:44,0:00,Potentially Life-Threatening,ENGINE,Castro/Upper Market
183212552,18135002,Medical Incident,11/17/18,11/17/18,11/17/18 17:05,11/17/18 17:05,11/17/18 17:05,11/17/18 17:05,11/17/18 17:05,0:00,Potentially Life-Threatening,ENGINE,Castro/Upper Market
183260246,18136824,Medical Incident,11/22/18,11/21/18,11/22/18 2:44,11/22/18 2:44,11/22/18 2:44,11/22/18 2:44,11/22/18 2:44,0:00,Non Life-threatening,MEDIC,Castro/Upper Market
183291722,18138154,Other,11/25/18,11/25/18,11/25/18 13:40,11/25/18 13:40,11/25/18 13:40,11/25/18 13:40,11/25/18 13:40,0:00,Alarm,TRUCK,Castro/Upper Market
183352670,18140771,Medical Incident,12/1/18,12/1/18,12/1/18 17:00,12/1/18 17:00,12/1/18 17:00,12/1/18 17:00,12/1/18 17:00,0:00,Non Life-threatening,MEDIC,Castro/Upper Market
183392588,18142418,Medical Incident,12/5/18,12/5/18,12/5/18 16:28,12/5/18 16:28,12/5/18 16:28,12/5/18 16:28,12/5/18 16:28,0:00,Potentially Life-Threatening,ENGINE,Castro/Upper Market
183431814,18144114,Traffic Collision,12/9/18,12/9/18,12/9/18 13:35,12/9/18 13:35,12/9/18 13:35,12/9/18 13:35,12/9/18 13:35,0:00,Potentially Life-Threatening,TRUCK,Castro/Upper Market
183532762,18148396,Medical Incident,12/19/18,12/19/18,12/19/18 16:15,12/19/18 16:15,12/19/18 16:15,12/19/18 16:15,12/19/18 16:15,0:00,Potentially Life-Threatening,ENGINE,Castro/Upper Market
183542192,18148759,Medical Incident,12/20/18,12/20/18,12/20/18 14:32,12/20/18 14:32,12/20/18 14:32,12/20/18 14:32,12/20/18 14:32,0:00,Potentially Life-Threatening,TRUCK,Castro/Upper Market
183581229,18150355,Medical Incident,12/24/18,12/24/18,12/24/18 11:46,12/24/18 11:46,12/24/18 11:46,12/24/18 11:46,12/24/18 11:46,0:00,Non Life-threatening,MEDIC,Castro/Upper Market
183652359,18153233,Suspicious Package,12/31/18,12/31/18,12/31/18 16:46,12/31/18 16:46,12/31/18 16:46,12/31/18 16:46,12/31/18 16:46,0:00,Fire,ENGINE,Castro/Upper Market
182480215,18104041,Medical Incident,9/5/18,9/4/18,9/5/18 2:31,9/5/18 2:31,9/5/18 2:31,9/5/18 2:32,9/5/18 2:32,0:00,Potentially Life-Threatening,MEDIC,Castro/Upper Market
181261485,18053513,Citizen Assist / Service Call,5/6/18,5/6/18,5/6/18 11:35,5/6/18 11:35,5/6/18 11:35,5/6/18 11:35,5/6/18 11:35,0:00,Alarm,ENGINE,Castro/Upper Market
182322422,18097806,Medical Incident,8/20/18,8/20/18,8/20/18 14:43,8/20/18 14:43,8/20/18 14:44,8/20/18 14:44,8/20/18 14:44,0:00,Potentially Life-Threatening,MEDIC,Castro/Upper Market
180253062,18010633,Medical Incident,1/25/18,1/25/18,1/25/18 17:26,1/25/18 17:26,1/25/18 17:27,1/25/18 17:27,1/25/18 17:27,0:00,Non Life-threatening,MEDIC,Castro/Upper Market
180461932,18019692,Medical Incident,2/15/18,2/15/18,2/15/18 12:47,2/15/18 12:47,2/15/18 12:47,2/15/18 12:47,2/15/18 12:47,0:00,Potentially Life-Threatening,ENGINE,Castro/Upper Market
181712992,18072513,Other,6/20/18,6/20/18,6/20/18 17:25,6/20/18 17:25,6/20/18 17:25,6/20/18 17:25,6/20/18 17:26,0:00,Alarm,ENGINE,Castro/Upper Market
181261430,18053507,Medical Incident,5/6/18,5/6/18,5/6/18 11:19,5/6/18 11:19,5/6/18 11:19,5/6/18 11:20,5/6/18 11:20,0:00,Non Life-threatening,PRIVATE,Castro/Upper Market
181293972,18054936,Medical Incident,5/9/18,5/9/18,5/9/18 20:56,5/9/18 20:56,5/9/18 20:57,5/9/18 20:57,5/9/18 20:57,0:00,Non Life-threatening,MEDIC,Castro/Upper Market
182452375,18103121,Medical Incident,9/2/18,9/2/18,9/2/18 16:41,9/2/18 16:41,9/2/18 16:41,9/2/18 16:42,9/2/18 16:42,0:00,Non Life-threatening,MEDIC,Castro/Upper Market
182702439,18113348,Traffic Collision,9/27/18,9/27/18,9/27/18 15:28,9/27/18 15:28,9/27/18 15:29,9/27/18 15:29,9/27/18 15:29,0:00,Potentially Life-Threatening,ENGINE,Castro/Upper Market
183333950,18140079,Traffic Collision,11/29/18,11/29/18,11/29/18 22:32,11/29/18 22:32,11/29/18 22:32,11/29/18 22:32,11/29/18 22:33,0:00,Potentially Life-Threatening,ENGINE,Castro/Upper Market
180190089,18007913,Medical Incident,1/19/18,1/18/18,1/19/18 0:46,1/19/18 0:46,1/19/18 0:47,1/19/18 0:47,1/19/18 0:47,0:01,Potentially Life-Threatening,PRIVATE,Castro/Upper Market
180263136,18011066,Medical Incident,1/26/18,1/26/18,1/26/18 17:40,1/26/18 17:40,1/26/18 17:41,1/26/18 17:41,1/26/18 17:41,0:01,Non Life-threatening,ENGINE,Castro/Upper Market
181293972,18054936,Medical Incident,5/9/18,5/9/18,5/9/18 20:56,5/9/18 20:56,5/9/18 20:57,5/9/18 20:57,5/9/18 20:58,0:01,Non Life-threatening,MEDIC,Castro/Upper Market
183184299,18133776,Medical Incident,11/14/18,11/14/18,11/14/18 22:43,11/14/18 22:43,11/14/18 22:43,11/14/18 22:43,11/14/18 22:44,0:01,Non Life-threatening,MEDIC,Castro/Upper Market
180882179,18037460,Medical Incident,3/29/18,3/29/18,3/29/18 14:15,3/29/18 14:16,3/29/18 14:16,3/29/18 14:16,3/29/18 14:16,0:01,Potentially Life-Threatening,MEDIC,Castro/Upper Market
181943556,18082492,Traffic Collision,7/13/18,7/13/18,7/13/18 20:46,7/13/18 20:47,7/13/18 20:47,7/13/18 20:47,7/13/18 20:47,0:01,Potentially Life-Threatening,MEDIC,Castro/Upper Market
183043867,18127613,Medical Incident,10/31/18,10/31/18,10/31/18 20:13,10/31/18 20:13,10/31/18 20:13,10/31/18 20:14,10/31/18 20:14,0:01,Non Life-threatening,MEDIC,Castro/Upper Market
180120576,18005069,Traffic Collision,1/12/18,1/11/18,1/12/18 6:35,1/12/18 6:35,1/12/18 6:36,1/12/18 6:37,1/12/18 6:37,0:01,Potentially Life-Threatening,MEDIC,Castro/Upper Market
183454230,18145132,Medical Incident,12/11/18,12/11/18,12/11/18 23:12,12/11/18 23:13,12/11/18 23:13,12/11/18 23:13,12/11/18 23:13,0:01,Potentially Life-Threatening,MEDIC,Castro/Upper Market
180202563,18008606,Medical Incident,1/20/18,1/20/18,1/20/18 17:03,1/20/18 17:03,1/20/18 17:04,1/20/18 17:04,1/20/18 17:04,0:01,Non Life-threatening,PRIVATE,Castro/Upper Market
180132359,18005688,Medical Incident,1/13/18,1/13/18,1/13/18 15:51,1/13/18 15:52,1/13/18 15:52,1/13/18 15:52,1/13/18 15:53,0:01,Potentially Life-Threatening,MEDIC,Castro/Upper Market
183283325,18137881,Structure Fire,11/24/18,11/24/18,11/24/18 20:40,11/24/18 20:40,11/24/18 20:40,11/24/18 20:40,11/24/18 20:41,0:01,Alarm,TRUCK,Castro/Upper Market
183350848,18140636,Medical Incident,12/1/18,12/1/18,12/1/18 8:37,12/1/18 8:37,12/1/18 8:37,12/1/18 8:37,12/1/18 8:38,0:01,Potentially Life-Threatening,MEDIC,Castro/Upper Market
182632499,18110529,Medical Incident,9/20/18,9/20/18,9/20/18 15:07,9/20/18 15:07,9/20/18 15:09,9/20/18 15:09,9/20/18 15:09,0:01,Non Life-threatening,ENGINE,Castro/Upper Market
181274424,18054172,Medical Incident,5/7/18,5/7/18,5/7/18 22:54,5/7/18 22:54,5/7/18 22:54,5/7/18 22:55,5/7/18 22:55,0:01,Non Life-threatening,PRIVATE,Castro/Upper Market
182193742,18092691,Medical Incident,8/7/18,8/7/18,8/7/18 22:56,8/7/18 22:56,8/7/18 22:58,8/7/18 22:58,8/7/18 22:58,0:01,Potentially Life-Threatening,MEDIC,Castro/Upper Market
182821140,18118336,Medical Incident,10/9/18,10/9/18,10/9/18 9:43,10/9/18 9:43,10/9/18 9:43,10/9/18 9:44,10/9/18 9:44,0:01,Potentially Life-Threatening,ENGINE,Castro/Upper Market
181173796,18049903,Structure Fire,4/27/18,4/27/18,4/27/18 21:16,4/27/18 21:16,4/27/18 21:16,4/27/18 21:17,4/27/18 21:17,0:01,Alarm,ENGINE,Castro/Upper Market
180202201,18008566,Other,1/20/18,1/20/18,1/20/18 15:15,1/20/18 15:15,1/20/18 15:16,1/20/18 15:16,1/20/18 15:16,0:01,Potentially Life-Threatening,MEDIC,Castro/Upper Market
181923598,18081676,Medical Incident,7/11/18,7/11/18,7/11/18 21:14,7/11/18 21:14,7/11/18 21:15,7/11/18 21:15,7/11/18 21:16,0:01,Non Life-threatening,MEDIC,Castro/Upper Market
181132586,18048201,Medical Incident,4/23/18,4/23/18,4/23/18 15:53,4/23/18 15:53,4/23/18 15:53,4/23/18 15:53,4/23/18 15:54,0:01,Potentially Life-Threatening,RESCUE CAPTAIN,Castro/Upper Market
183291235,18138102,Medical Incident,11/25/18,11/25/18,11/25/18 11:16,11/25/18 11:16,11/25/18 11:17,11/25/18 11:17,11/25/18 11:17,0:01,Potentially Life-Threatening,ENGINE,Castro/Upper Market
181743403,18073961,Structure Fire,6/23/18,6/23/18,6/23/18 19:17,6/23/18 19:17,6/23/18 19:18,6/23/18 19:19,6/23/18 19:19,0:01,Alarm,TRUCK,Castro/Upper Market
181951068,18082678,Medical Incident,7/14/18,7/14/18,7/14/18 9:51,7/14/18 9:51,7/14/18 9:52,7/14/18 9:52,7/14/18 9:52,0:01,Potentially Life-Threatening,MEDIC,Castro/Upper Market
181882114,18079904,Structure Fire,7/7/18,7/7/18,7/7/18 15:44,7/7/18 15:44,7/7/18 15:45,7/7/18 15:45,7/7/18 15:46,0:01,Alarm,ENGINE,Castro/Upper Market
180951237,18040342,Medical Incident,4/5/18,4/5/18,4/5/18 10:21,4/5/18 10:21,4/5/18 10:21,4/5/18 10:22,4/5/18 10:22,0:01,Potentially Life-Threatening,ENGINE,Castro/Upper Market
181672315,18070853,Traffic Collision,6/16/18,6/16/18,6/16/18 16:23,6/16/18 16:23,6/16/18 16:23,6/16/18 16:24,6/16/18 16:24,0:01,Potentially Life-Threatening,MEDIC,Castro/Upper Market
