Call Number,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Arrival_DtTm,Call Type Group,Unit Type,Neighborhooods
181572274,18066606,Medical Incident,6/6/18,6/6/18,6/6/18 14:39,6/6/18 14:39,6/6/18 14:39,6/6/18 14:39,6/6/18 14:39,0:00,Non Life-threatening,ENGINE,Western Addition
181670185,18070615,Medical Incident,6/16/18,6/15/18,6/16/18 1:38,6/16/18 1:38,6/16/18 1:38,6/16/18 1:38,6/16/18 1:38,0:00,Non Life-threatening,MEDIC,Western Addition
181902380,18080702,Medical Incident,7/9/18,7/9/18,7/9/18 15:41,7/9/18 15:41,7/9/18 15:41,7/9/18 15:41,7/9/18 15:41,0:00,Non Life-threatening,MEDIC,Western Addition
182022715,18085695,Medical Incident,7/21/18,7/21/18,7/21/18 17:20,7/21/18 17:20,7/21/18 17:20,7/21/18 17:20,7/21/18 17:20,0:00,Non Life-threatening,ENGINE,Western Addition
182080278,18087955,Administrative,7/27/18,7/26/18,7/27/18 3:34,7/27/18 3:34,7/27/18 3:34,7/27/18 3:34,7/27/18 3:34,0:00,,SUPPORT,Western Addition
182092097,18088533,Medical Incident,7/28/18,7/28/18,7/28/18 14:54,7/28/18 14:54,7/28/18 14:54,7/28/18 14:54,7/28/18 14:54,0:00,Non Life-threatening,MEDIC,Western Addition
182111685,18089259,Medical Incident,7/30/18,7/30/18,7/30/18 13:14,7/30/18 13:14,7/30/18 13:14,7/30/18 13:14,7/30/18 13:14,0:00,Non Life-threatening,MEDIC,Western Addition
182181011,18091982,Traffic Collision,8/6/18,8/6/18,8/6/18 9:55,8/6/18 9:55,8/6/18 9:55,8/6/18 9:55,8/6/18 9:55,0:00,Non Life-threatening,TRUCK,Western Addition
182181011,18091982,Traffic Collision,8/6/18,8/6/18,8/6/18 9:55,8/6/18 9:55,8/6/18 9:55,8/6/18 9:55,8/6/18 9:55,0:00,Non Life-threatening,ENGINE,Western Addition
182230013,18093987,Traffic Collision,8/11/18,8/10/18,8/11/18 0:05,8/11/18 0:05,8/11/18 0:05,8/11/18 0:05,8/11/18 0:05,0:00,Non Life-threatening,MEDIC,Western Addition
182402760,18101114,Citizen Assist / Service Call,8/28/18,8/28/18,8/28/18 16:28,8/28/18 16:28,8/28/18 16:28,8/28/18 16:28,8/28/18 16:28,0:00,Alarm,ENGINE,Western Addition
182650760,18111242,Medical Incident,9/22/18,9/21/18,9/22/18 7:43,9/22/18 7:43,9/22/18 7:43,9/22/18 7:43,9/22/18 7:43,0:00,Non Life-threatening,PRIVATE,Western Addition
182824310,18118660,Medical Incident,10/9/18,10/9/18,10/9/18 23:19,10/9/18 23:19,10/9/18 23:19,10/9/18 23:19,10/9/18 23:19,0:00,Potentially Life-Threatening,MEDIC,Western Addition
183121575,18130969,Mutual Aid / Assist Outside Agency,11/8/18,11/8/18,11/8/18 11:29,11/8/18 11:29,11/8/18 11:29,11/8/18 11:29,11/8/18 11:29,0:00,Fire,SUPPORT,Western Addition
183121575,18130969,Mutual Aid / Assist Outside Agency,11/8/18,11/8/18,11/8/18 11:29,11/8/18 11:29,11/8/18 11:29,11/8/18 11:29,11/8/18 11:29,0:00,Fire,ENGINE,Western Addition
183121575,18130969,Mutual Aid / Assist Outside Agency,11/8/18,11/8/18,11/8/18 11:29,11/8/18 11:29,11/8/18 11:29,11/8/18 11:29,11/8/18 11:29,0:00,Fire,ENGINE,Western Addition
183121575,18130969,Mutual Aid / Assist Outside Agency,11/8/18,11/8/18,11/8/18 11:29,11/8/18 11:29,11/8/18 11:29,11/8/18 11:29,11/8/18 11:29,0:00,Fire,ENGINE,Western Addition
183121575,18130969,Mutual Aid / Assist Outside Agency,11/8/18,11/8/18,11/8/18 11:29,11/8/18 11:29,11/8/18 11:29,11/8/18 11:29,11/8/18 11:29,0:00,Fire,ENGINE,Western Addition
183121575,18130969,Mutual Aid / Assist Outside Agency,11/8/18,11/8/18,11/8/18 11:29,11/8/18 11:29,11/8/18 11:29,11/8/18 11:29,11/8/18 11:29,0:00,Fire,ENGINE,Western Addition
183221294,18135304,Medical Incident,11/18/18,11/18/18,11/18/18 11:37,11/18/18 11:37,11/18/18 11:37,11/18/18 11:37,11/18/18 11:37,0:00,Non Life-threatening,ENGINE,Western Addition
183241560,18136114,Medical Incident,11/20/18,11/20/18,11/20/18 11:55,11/20/18 11:55,11/20/18 11:55,11/20/18 11:55,11/20/18 11:55,0:00,Non Life-threatening,MEDIC,Western Addition
183280094,18137579,Traffic Collision,11/24/18,11/23/18,11/24/18 0:43,11/24/18 0:43,11/24/18 0:43,11/24/18 0:43,11/24/18 0:43,0:00,Non Life-threatening,ENGINE,Western Addition
183280094,18137579,Traffic Collision,11/24/18,11/23/18,11/24/18 0:43,11/24/18 0:43,11/24/18 0:43,11/24/18 0:43,11/24/18 0:43,0:00,Non Life-threatening,CHIEF,Western Addition
183302772,18138643,Outside Fire,11/26/18,11/26/18,11/26/18 16:58,11/26/18 16:58,11/26/18 16:58,11/26/18 16:58,11/26/18 16:58,0:00,Fire,ENGINE,Western Addition
183331851,18139851,Medical Incident,11/29/18,11/29/18,11/29/18 12:53,11/29/18 12:53,11/29/18 12:53,11/29/18 12:53,11/29/18 12:53,0:00,Non Life-threatening,MEDIC,Western Addition
183351119,18140654,Medical Incident,12/1/18,12/1/18,12/1/18 10:07,12/1/18 10:07,12/1/18 10:07,12/1/18 10:07,12/1/18 10:07,0:00,Non Life-threatening,MEDIC,Western Addition
183580829,18150316,Medical Incident,12/24/18,12/24/18,12/24/18 9:42,12/24/18 9:42,12/24/18 9:42,12/24/18 9:42,12/24/18 9:42,0:00,Potentially Life-Threatening,PRIVATE,Western Addition
183651398,18153120,Medical Incident,12/31/18,12/31/18,12/31/18 12:09,12/31/18 12:09,12/31/18 12:09,12/31/18 12:09,12/31/18 12:09,0:00,Potentially Life-Threatening,MEDIC,Western Addition
182860680,18119928,Traffic Collision,10/13/18,10/12/18,10/13/18 7:56,10/13/18 7:56,10/13/18 7:57,10/13/18 7:57,10/13/18 7:57,0:00,Potentially Life-Threatening,MEDIC,Western Addition
181122810,18047813,Medical Incident,4/22/18,4/22/18,4/22/18 17:19,4/22/18 17:19,4/22/18 17:20,4/22/18 17:20,4/22/18 17:20,0:00,Potentially Life-Threatening,ENGINE,Western Addition
181283418,18054531,Medical Incident,5/8/18,5/8/18,5/8/18 18:13,5/8/18 18:13,5/8/18 18:14,5/8/18 18:14,5/8/18 18:14,0:01,Potentially Life-Threatening,ENGINE,Western Addition
181352554,18057338,Medical Incident,5/15/18,5/15/18,5/15/18 15:43,5/15/18 15:43,5/15/18 15:44,5/15/18 15:44,5/15/18 15:44,0:01,Potentially Life-Threatening,MEDIC,Western Addition
182402399,18101076,Structure Fire,8/28/18,8/28/18,8/28/18 15:01,8/28/18 15:01,8/28/18 15:02,8/28/18 15:03,8/28/18 15:03,0:01,Alarm,TRUCK,Western Addition
183173112,18133252,Structure Fire,11/13/18,11/13/18,11/13/18 18:20,11/13/18 18:20,11/13/18 18:21,11/13/18 18:22,11/13/18 18:22,0:01,Alarm,TRUCK,Western Addition
183411612,18143146,Medical Incident,12/7/18,12/7/18,12/7/18 11:54,12/7/18 11:54,12/7/18 11:55,12/7/18 11:55,12/7/18 11:55,0:01,Potentially Life-Threatening,MEDIC,Western Addition
182820105,18118228,Structure Fire,10/9/18,10/8/18,10/9/18 1:06,10/9/18 1:06,10/9/18 1:06,10/9/18 1:07,10/9/18 1:07,0:01,Alarm,ENGINE,Western Addition
183422016,18143678,Structure Fire,12/8/18,12/8/18,12/8/18 13:49,12/8/18 13:49,12/8/18 13:49,12/8/18 13:49,12/8/18 13:50,0:01,Alarm,ENGINE,Western Addition
182202353,18092938,Structure Fire,8/8/18,8/8/18,8/8/18 14:55,8/8/18 14:55,8/8/18 14:55,8/8/18 14:56,8/8/18 14:57,0:01,Alarm,ENGINE,Western Addition
180031069,18001053,Citizen Assist / Service Call,1/3/18,1/3/18,1/3/18 9:20,1/3/18 9:21,1/3/18 9:21,1/3/18 9:21,1/3/18 9:21,0:01,Alarm,ENGINE,Western Addition
182642051,18110920,Alarms,9/21/18,9/21/18,9/21/18 13:30,9/21/18 13:30,9/21/18 13:31,9/21/18 13:32,9/21/18 13:32,0:01,Alarm,TRUCK,Western Addition
182613744,18109795,Medical Incident,9/18/18,9/18/18,9/18/18 20:29,9/18/18 20:30,9/18/18 20:30,9/18/18 20:31,9/18/18 20:31,0:01,Potentially Life-Threatening,ENGINE,Western Addition
181440757,18060850,Medical Incident,5/24/18,5/24/18,5/24/18 8:06,5/24/18 8:08,5/24/18 8:08,5/24/18 8:08,5/24/18 8:08,0:01,Non Life-threatening,SUPPORT,Western Addition
183332532,18139924,Medical Incident,11/29/18,11/29/18,11/29/18 15:40,11/29/18 15:40,11/29/18 15:41,11/29/18 15:41,11/29/18 15:41,0:01,Potentially Life-Threatening,SUPPORT,Western Addition
183373362,18141622,Traffic Collision,12/3/18,12/3/18,12/3/18 18:04,12/3/18 18:04,12/3/18 18:04,12/3/18 18:05,12/3/18 18:06,0:01,Potentially Life-Threatening,MEDIC,Western Addition
180670339,18028481,Structure Fire,3/8/18,3/7/18,3/8/18 4:28,3/8/18 4:29,3/8/18 4:29,3/8/18 4:30,3/8/18 4:30,0:01,Alarm,ENGINE,Western Addition
182432554,18102334,Medical Incident,8/31/18,8/31/18,8/31/18 16:29,8/31/18 16:30,8/31/18 16:31,8/31/18 16:31,8/31/18 16:31,0:01,Potentially Life-Threatening,MEDIC,Western Addition
180931177,18039550,Medical Incident,4/3/18,4/3/18,4/3/18 10:10,4/3/18 10:10,4/3/18 10:11,4/3/18 10:12,4/3/18 10:12,0:01,Potentially Life-Threatening,ENGINE,Western Addition
181621801,18068711,Structure Fire,6/11/18,6/11/18,6/11/18 13:12,6/11/18 13:13,6/11/18 13:13,6/11/18 13:14,6/11/18 13:14,0:01,Alarm,TRUCK,Western Addition
183123800,18131187,Medical Incident,11/8/18,11/8/18,11/8/18 20:48,11/8/18 20:49,11/8/18 20:49,11/8/18 20:49,11/8/18 20:50,0:01,Potentially Life-Threatening,MEDIC,Western Addition
180401637,18017209,Structure Fire,2/9/18,2/9/18,2/9/18 12:06,2/9/18 12:07,2/9/18 12:08,2/9/18 12:08,2/9/18 12:08,0:01,Alarm,ENGINE,Western Addition
181540012,18065058,Medical Incident,6/3/18,6/2/18,6/3/18 0:03,6/3/18 0:03,6/3/18 0:03,6/3/18 0:03,6/3/18 0:05,0:01,Potentially Life-Threatening,MEDIC,Western Addition
182662293,18111791,Structure Fire,9/23/18,9/23/18,9/23/18 15:40,9/23/18 15:41,9/23/18 15:41,9/23/18 15:41,9/23/18 15:41,0:01,Alarm,ENGINE,Western Addition
181162298,18049382,Medical Incident,4/26/18,4/26/18,4/26/18 14:46,4/26/18 14:48,4/26/18 14:48,4/26/18 14:48,4/26/18 14:48,0:01,Potentially Life-Threatening,MEDIC,Western Addition
180521014,18022147,Medical Incident,2/21/18,2/21/18,2/21/18 9:27,2/21/18 9:27,2/21/18 9:28,2/21/18 9:28,2/21/18 9:29,0:02,Potentially Life-Threatening,ENGINE,Western Addition
181970876,18083459,Other,7/16/18,7/16/18,7/16/18 9:05,7/16/18 9:06,7/16/18 9:06,7/16/18 9:07,7/16/18 9:07,0:02,Alarm,ENGINE,Western Addition
183232302,18135803,Structure Fire,11/19/18,11/19/18,11/19/18 15:32,11/19/18 15:32,11/19/18 15:32,11/19/18 15:33,11/19/18 15:34,0:02,Alarm,ENGINE,Western Addition
180832836,18035457,Traffic Collision,3/24/18,3/24/18,3/24/18 18:16,3/24/18 18:16,3/24/18 18:17,3/24/18 18:17,3/24/18 18:18,0:02,Potentially Life-Threatening,ENGINE,Western Addition
180013119,18000369,Medical Incident,1/1/18,1/1/18,1/1/18 17:27,1/1/18 17:28,1/1/18 17:28,1/1/18 17:28,1/1/18 17:30,0:02,Potentially Life-Threatening,MEDIC,Western Addition
183073735,18128991,Medical Incident,11/3/18,11/3/18,11/3/18 20:58,11/3/18 20:58,11/3/18 20:58,11/3/18 20:59,11/3/18 21:00,0:02,Potentially Life-Threatening,PRIVATE,Western Addition
182004097,18084993,Structure Fire,7/19/18,7/19/18,7/19/18 23:45,7/19/18 23:45,7/19/18 23:46,7/19/18 23:46,7/19/18 23:47,0:02,Alarm,ENGINE,Western Addition
181100405,18046602,Alarms,4/20/18,4/19/18,4/20/18 4:47,4/20/18 4:47,4/20/18 4:47,4/20/18 4:49,4/20/18 4:49,0:02,Alarm,ENGINE,Western Addition
181101658,18046721,Medical Incident,4/20/18,4/20/18,4/20/18 11:44,4/20/18 11:45,4/20/18 11:45,4/20/18 11:46,4/20/18 11:46,0:02,Potentially Life-Threatening,MEDIC,Western Addition
182382407,18100306,Medical Incident,8/26/18,8/26/18,8/26/18 16:17,8/26/18 16:17,8/26/18 16:17,8/26/18 16:17,8/26/18 16:19,0:02,Potentially Life-Threatening,MEDIC,Western Addition
183452267,18144942,Traffic Collision,12/11/18,12/11/18,12/11/18 14:25,12/11/18 14:25,12/11/18 14:25,12/11/18 14:25,12/11/18 14:27,0:02,Non Life-threatening,TRUCK,Western Addition
180054180,18002290,Structure Fire,1/5/18,1/5/18,1/5/18 23:42,1/5/18 23:42,1/5/18 23:42,1/5/18 23:43,1/5/18 23:44,0:02,Alarm,ENGINE,Western Addition
181052322,18044764,Medical Incident,4/15/18,4/15/18,4/15/18 16:13,4/15/18 16:14,4/15/18 16:14,4/15/18 16:14,4/15/18 16:15,0:02,Potentially Life-Threatening,SUPPORT,Western Addition
181843651,18078282,Structure Fire,7/3/18,7/3/18,7/3/18 22:21,7/3/18 22:21,7/3/18 22:22,7/3/18 22:23,7/3/18 22:24,0:02,Alarm,ENGINE,Western Addition
180323014,18013662,Alarms,2/1/18,2/1/18,2/1/18 17:01,2/1/18 17:02,2/1/18 17:03,2/1/18 17:04,2/1/18 17:04,0:02,Alarm,CHIEF,Western Addition
181382568,18058506,Medical Incident,5/18/18,5/18/18,5/18/18 15:35,5/18/18 15:35,5/18/18 15:37,5/18/18 15:37,5/18/18 15:37,0:02,Non Life-threatening,ENGINE,Western Addition
183401811,18142762,Medical Incident,12/6/18,12/6/18,12/6/18 12:38,12/6/18 12:39,12/6/18 12:40,12/6/18 12:40,12/6/18 12:40,0:02,Potentially Life-Threatening,MEDIC,Western Addition
181960907,18083068,Alarms,7/15/18,7/15/18,7/15/18 8:30,7/15/18 8:32,7/15/18 8:32,7/15/18 8:33,7/15/18 8:33,0:02,Alarm,ENGINE,Western Addition
181663133,18070514,Medical Incident,6/15/18,6/15/18,6/15/18 19:31,6/15/18 19:31,6/15/18 19:31,6/15/18 19:32,6/15/18 19:33,0:02,Potentially Life-Threatening,ENGINE,Western Addition
183280059,18137575,Structure Fire,11/24/18,11/23/18,11/24/18 0:26,11/24/18 0:27,11/24/18 0:27,11/24/18 0:29,11/24/18 0:29,0:02,Alarm,CHIEF,Western Addition
182263415,18095571,Medical Incident,8/14/18,8/14/18,8/14/18 20:20,8/14/18 20:20,8/14/18 20:20,8/14/18 20:22,8/14/18 20:22,0:02,Non Life-threatening,ENGINE,Western Addition
181663133,18070514,Medical Incident,6/15/18,6/15/18,6/15/18 19:31,6/15/18 19:31,6/15/18 19:31,6/15/18 19:33,6/15/18 19:33,0:02,Potentially Life-Threatening,TRUCK,Western Addition
181293381,18054896,Medical Incident,5/9/18,5/9/18,5/9/18 18:28,5/9/18 18:28,5/9/18 18:30,5/9/18 18:30,5/9/18 18:30,0:02,Non Life-threatening,MEDIC,Western Addition
182590933,18108717,Medical Incident,9/16/18,9/16/18,9/16/18 9:07,9/16/18 9:08,9/16/18 9:08,9/16/18 9:09,9/16/18 9:09,0:02,Potentially Life-Threatening,ENGINE,Western Addition
181570426,18066398,Medical Incident,6/6/18,6/5/18,6/6/18 6:24,6/6/18 6:24,6/6/18 6:24,6/6/18 6:24,6/6/18 6:26,0:02,Potentially Life-Threatening,MEDIC,Western Addition
180252089,18010558,Alarms,1/25/18,1/25/18,1/25/18 13:17,1/25/18 13:18,1/25/18 13:18,1/25/18 13:19,1/25/18 13:19,0:02,Alarm,TRUCK,Western Addition
183592678,18150949,Structure Fire,12/25/18,12/25/18,12/25/18 22:48,12/25/18 22:48,12/25/18 22:48,12/25/18 22:49,12/25/18 22:51,0:02,Alarm,ENGINE,Western Addition
180021610,18000673,Structure Fire,1/2/18,1/2/18,1/2/18 11:54,1/2/18 11:54,1/2/18 11:54,1/2/18 11:55,1/2/18 11:56,0:02,Alarm,ENGINE,Western Addition
181742259,18073803,Medical Incident,6/23/18,6/23/18,6/23/18 14:53,6/23/18 14:54,6/23/18 14:55,6/23/18 14:55,6/23/18 14:56,0:02,Potentially Life-Threatening,MEDIC,Western Addition
183292489,18138227,Medical Incident,11/25/18,11/25/18,11/25/18 17:10,11/25/18 17:11,11/25/18 17:12,11/25/18 17:12,11/25/18 17:13,0:02,Potentially Life-Threatening,ENGINE,Western Addition
180452613,18019311,Structure Fire,2/14/18,2/14/18,2/14/18 15:33,2/14/18 15:33,2/14/18 15:34,2/14/18 15:34,2/14/18 15:35,0:02,Alarm,ENGINE,Western Addition
182783969,18116797,Medical Incident,10/5/18,10/5/18,10/5/18 21:04,10/5/18 21:05,10/5/18 21:05,10/5/18 21:05,10/5/18 21:07,0:02,Potentially Life-Threatening,MEDIC,Western Addition
183492988,18146789,Citizen Assist / Service Call,12/15/18,12/15/18,12/15/18 18:23,12/15/18 18:24,12/15/18 18:24,12/15/18 18:25,12/15/18 18:25,0:02,Alarm,ENGINE,Western Addition
181323261,18056196,Medical Incident,5/12/18,5/12/18,5/12/18 18:43,5/12/18 18:43,5/12/18 18:44,5/12/18 18:44,5/12/18 18:45,0:02,Potentially Life-Threatening,MEDIC,Western Addition
182442064,18102711,Alarms,9/1/18,9/1/18,9/1/18 14:50,9/1/18 14:50,9/1/18 14:50,9/1/18 14:51,9/1/18 14:52,0:02,Alarm,CHIEF,Western Addition
181563632,18066272,Alarms,6/5/18,6/5/18,6/5/18 20:31,6/5/18 20:33,6/5/18 20:33,6/5/18 20:34,6/5/18 20:34,0:02,Alarm,TRUCK,Western Addition
182202353,18092938,Structure Fire,8/8/18,8/8/18,8/8/18 14:55,8/8/18 14:55,8/8/18 14:55,8/8/18 14:56,8/8/18 14:58,0:02,Alarm,TRUCK,Western Addition
180971911,18041342,Medical Incident,4/7/18,4/7/18,4/7/18 13:34,4/7/18 13:35,4/7/18 13:35,4/7/18 13:36,4/7/18 13:37,0:02,Potentially Life-Threatening,ENGINE,Western Addition
180772070,18032873,Medical Incident,3/18/18,3/18/18,3/18/18 14:58,3/18/18 14:58,3/18/18 14:59,3/18/18 15:00,3/18/18 15:01,0:02,Potentially Life-Threatening,ENGINE,Western Addition
181023236,18043546,Structure Fire,4/12/18,4/12/18,4/12/18 18:41,4/12/18 18:41,4/12/18 18:42,4/12/18 18:43,4/12/18 18:44,0:02,Alarm,ENGINE,Western Addition
181893532,18080440,Traffic Collision,7/8/18,7/8/18,7/8/18 22:48,7/8/18 22:48,7/8/18 22:49,7/8/18 22:49,7/8/18 22:51,0:02,Potentially Life-Threatening,MEDIC,Western Addition
182062877,18087322,Medical Incident,7/25/18,7/25/18,7/25/18 16:23,7/25/18 16:23,7/25/18 16:24,7/25/18 16:24,7/25/18 16:25,0:02,Potentially Life-Threatening,ENGINE,Western Addition
182381696,18100242,Structure Fire,8/26/18,8/26/18,8/26/18 12:56,8/26/18 12:57,8/26/18 12:58,8/26/18 12:59,8/26/18 12:59,0:02,Alarm,TRUCK,Western Addition
180132579,18005704,Structure Fire,1/13/18,1/13/18,1/13/18 16:48,1/13/18 16:48,1/13/18 16:48,1/13/18 16:49,1/13/18 16:50,0:02,Alarm,TRUCK,Western Addition
182222395,18093778,Medical Incident,8/10/18,8/10/18,8/10/18 15:28,8/10/18 15:29,8/10/18 15:30,8/10/18 15:30,8/10/18 15:30,0:02,Potentially Life-Threatening,SUPPORT,Western Addition
180621710,18026455,Structure Fire,3/3/18,3/3/18,3/3/18 13:02,3/3/18 13:02,3/3/18 13:02,3/3/18 13:03,3/3/18 13:05,0:02,Alarm,ENGINE,Western Addition
180201385,18008480,Structure Fire,1/20/18,1/20/18,1/20/18 11:22,1/20/18 11:22,1/20/18 11:24,1/20/18 11:24,1/20/18 11:25,0:02,Alarm,ENGINE,Western Addition
182700848,18113186,Medical Incident,9/27/18,9/27/18,9/27/18 8:40,9/27/18 8:41,9/27/18 8:41,9/27/18 8:42,9/27/18 8:43,0:02,Potentially Life-Threatening,PRIVATE,Western Addition
182713145,18113780,Elevator / Escalator Rescue,9/28/18,9/28/18,9/28/18 18:07,9/28/18 18:08,9/28/18 18:08,9/28/18 18:09,9/28/18 18:10,0:02,Alarm,TRUCK,Western Addition
183430143,18143934,Medical Incident,12/9/18,12/8/18,12/9/18 1:06,12/9/18 1:06,12/9/18 1:07,12/9/18 1:07,12/9/18 1:08,0:02,Potentially Life-Threatening,SUPPORT,Western Addition
180760715,18032294,Structure Fire,3/17/18,3/16/18,3/17/18 7:58,3/17/18 7:58,3/17/18 7:58,3/17/18 7:59,3/17/18 8:01,0:02,Alarm,TRUCK,Western Addition
183192927,18134119,Medical Incident,11/15/18,11/15/18,11/15/18 17:05,11/15/18 17:05,11/15/18 17:05,11/15/18 17:06,11/15/18 17:07,0:02,Potentially Life-Threatening,MEDIC,Western Addition
183641598,18152762,Structure Fire,12/30/18,12/30/18,12/30/18 13:15,12/30/18 13:15,12/30/18 13:15,12/30/18 13:16,12/30/18 13:18,0:02,Alarm,ENGINE,Western Addition
181552283,18065748,Medical Incident,6/4/18,6/4/18,6/4/18 15:04,6/4/18 15:05,6/4/18 15:05,6/4/18 15:06,6/4/18 15:07,0:02,Potentially Life-Threatening,ENGINE,Western Addition
180252089,18010558,Alarms,1/25/18,1/25/18,1/25/18 13:17,1/25/18 13:18,1/25/18 13:18,1/25/18 13:18,1/25/18 13:19,0:02,Alarm,CHIEF,Western Addition
182642996,18111008,Structure Fire,9/21/18,9/21/18,9/21/18 17:17,9/21/18 17:17,9/21/18 17:17,9/21/18 17:17,9/21/18 17:19,0:02,Alarm,ENGINE,Western Addition
183024388,18126870,Structure Fire,10/29/18,10/29/18,10/29/18 23:12,10/29/18 23:12,10/29/18 23:12,10/29/18 23:13,10/29/18 23:14,0:02,Alarm,ENGINE,Western Addition
180521366,18022179,Medical Incident,2/21/18,2/21/18,2/21/18 10:39,2/21/18 10:40,2/21/18 10:41,2/21/18 10:42,2/21/18 10:42,0:02,Potentially Life-Threatening,ENGINE,Western Addition
180552898,18023626,Structure Fire,2/24/18,2/24/18,2/24/18 19:03,2/24/18 19:03,2/24/18 19:04,2/24/18 19:04,2/24/18 19:06,0:02,Alarm,ENGINE,Western Addition
