Call Number,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Arrival_DtTm,Call Type Group,Unit Type,Neighborhooods
181071452,18045447,Other,4/17/18,4/17/18,4/17/18 11:03,4/17/18 11:03,4/17/18 11:03,4/17/18 11:03,4/17/18 11:03,0:00,Alarm,CHIEF,Bayview Hunters Point
181094420,18046540,Medical Incident,4/19/18,4/19/18,4/19/18 23:27,4/19/18 23:27,4/19/18 23:27,4/19/18 23:27,4/19/18 23:27,0:00,Potentially Life-Threatening,MEDIC,Bayview Hunters Point
181101567,18046710,Medical Incident,4/20/18,4/20/18,4/20/18 11:25,4/20/18 11:25,4/20/18 11:25,4/20/18 11:25,4/20/18 11:25,0:00,Potentially Life-Threatening,MEDIC,Bayview Hunters Point
181163154,18049457,Medical Incident,4/26/18,4/26/18,4/26/18 18:24,4/26/18 18:24,4/26/18 18:24,4/26/18 18:24,4/26/18 18:24,0:00,Potentially Life-Threatening,CHIEF,Bayview Hunters Point
181182717,18050245,Medical Incident,4/28/18,4/28/18,4/28/18 16:43,4/28/18 16:43,4/28/18 16:43,4/28/18 16:43,4/28/18 16:43,0:00,Potentially Life-Threatening,ENGINE,Bayview Hunters Point
181200361,18050825,Medical Incident,4/30/18,4/29/18,4/30/18 5:12,4/30/18 5:12,4/30/18 5:12,4/30/18 5:12,4/30/18 5:12,0:00,Potentially Life-Threatening,MEDIC,Bayview Hunters Point
181211212,18051269,Medical Incident,5/1/18,5/1/18,5/1/18 10:31,5/1/18 10:31,5/1/18 10:31,5/1/18 10:31,5/1/18 10:31,0:00,Potentially Life-Threatening,ENGINE,Bayview Hunters Point
181250457,18052956,Medical Incident,5/5/18,5/4/18,5/5/18 4:02,5/5/18 4:02,5/5/18 4:02,5/5/18 4:02,5/5/18 4:02,0:00,Potentially Life-Threatening,ENGINE,Bayview Hunters Point
181283262,18054518,Citizen Assist / Service Call,5/8/18,5/8/18,5/8/18 17:36,5/8/18 17:36,5/8/18 17:36,5/8/18 17:36,5/8/18 17:36,0:00,Alarm,ENGINE,Bayview Hunters Point
181311318,18055550,Other,5/11/18,5/11/18,5/11/18 10:14,5/11/18 10:14,5/11/18 10:14,5/11/18 10:14,5/11/18 10:14,0:00,Alarm,ENGINE,Bayview Hunters Point
181351374,18057242,Medical Incident,5/15/18,5/15/18,5/15/18 11:02,5/15/18 11:02,5/15/18 11:02,5/15/18 11:02,5/15/18 11:02,0:00,Non Life-threatening,ENGINE,Bayview Hunters Point
181433837,18060720,Other,5/23/18,5/23/18,5/23/18 21:16,5/23/18 21:16,5/23/18 21:16,5/23/18 21:16,5/23/18 21:16,0:00,Alarm,ENGINE,Bayview Hunters Point
181471870,18062236,Other,5/27/18,5/27/18,5/27/18 13:54,5/27/18 13:54,5/27/18 13:54,5/27/18 13:54,5/27/18 13:54,0:00,Alarm,ENGINE,Bayview Hunters Point
181493640,18063238,Medical Incident,5/29/18,5/29/18,5/29/18 20:14,5/29/18 20:14,5/29/18 20:14,5/29/18 20:14,5/29/18 20:14,0:00,Potentially Life-Threatening,MEDIC,Bayview Hunters Point
181501329,18063434,Medical Incident,5/30/18,5/30/18,5/30/18 10:47,5/30/18 10:47,5/30/18 10:47,5/30/18 10:47,5/30/18 10:47,0:00,Non Life-threatening,ENGINE,Bayview Hunters Point
181552868,18065797,Medical Incident,6/4/18,6/4/18,6/4/18 17:27,6/4/18 17:27,6/4/18 17:27,6/4/18 17:27,6/4/18 17:27,0:00,Potentially Life-Threatening,ENGINE,Bayview Hunters Point
181553649,18065859,Medical Incident,6/4/18,6/4/18,6/4/18 21:04,6/4/18 21:04,6/4/18 21:04,6/4/18 21:04,6/4/18 21:04,0:00,Non Life-threatening,MEDIC,Bayview Hunters Point
181561376,18066053,Medical Incident,6/5/18,6/5/18,6/5/18 11:25,6/5/18 11:25,6/5/18 11:25,6/5/18 11:25,6/5/18 11:25,0:00,Non Life-threatening,TRUCK,Bayview Hunters Point
181591193,18067374,Medical Incident,6/8/18,6/8/18,6/8/18 10:55,6/8/18 10:55,6/8/18 10:55,6/8/18 10:55,6/8/18 10:55,0:00,Potentially Life-Threatening,TRUCK,Bayview Hunters Point
181611560,18068287,Medical Incident,6/10/18,6/10/18,6/10/18 13:00,6/10/18 13:00,6/10/18 13:00,6/10/18 13:00,6/10/18 13:00,0:00,Potentially Life-Threatening,ENGINE,Bayview Hunters Point
181651020,18069833,Medical Incident,6/14/18,6/14/18,6/14/18 9:32,6/14/18 9:32,6/14/18 9:32,6/14/18 9:32,6/14/18 9:32,0:00,Non Life-threatening,ENGINE,Bayview Hunters Point
181692223,18071667,Alarms,6/18/18,6/18/18,6/18/18 15:09,6/18/18 15:09,6/18/18 15:09,6/18/18 15:09,6/18/18 15:09,0:00,Alarm,ENGINE,Bayview Hunters Point
181723904,18073077,Smoke Investigation (Outside),6/21/18,6/21/18,6/21/18 22:49,6/21/18 22:49,6/21/18 22:49,6/21/18 22:49,6/21/18 22:49,0:00,Alarm,ENGINE,Bayview Hunters Point
181732815,18073395,Other,6/22/18,6/22/18,6/22/18 16:48,6/22/18 16:48,6/22/18 16:48,6/22/18 16:48,6/22/18 16:48,0:00,Alarm,MEDIC,Bayview Hunters Point
181742946,18073896,Other,6/23/18,6/23/18,6/23/18 17:32,6/23/18 17:32,6/23/18 17:32,6/23/18 17:32,6/23/18 17:32,0:00,Alarm,TRUCK,Bayview Hunters Point
181751289,18074225,Medical Incident,6/24/18,6/24/18,6/24/18 11:08,6/24/18 11:08,6/24/18 11:08,6/24/18 11:08,6/24/18 11:08,0:00,Non Life-threatening,MEDIC,Bayview Hunters Point
181801331,18076405,Medical Incident,6/29/18,6/29/18,6/29/18 11:05,6/29/18 11:05,6/29/18 11:05,6/29/18 11:05,6/29/18 11:05,0:00,Potentially Life-Threatening,TRUCK,Bayview Hunters Point
181850726,18078415,Medical Incident,7/4/18,7/4/18,7/4/18 8:09,7/4/18 8:09,7/4/18 8:09,7/4/18 8:09,7/4/18 8:09,0:00,Non Life-threatening,MEDIC,Bayview Hunters Point
181852425,18078605,Medical Incident,7/4/18,7/4/18,7/4/18 17:34,7/4/18 17:34,7/4/18 17:34,7/4/18 17:34,7/4/18 17:34,0:00,Potentially Life-Threatening,ENGINE,Bayview Hunters Point
181853774,18078759,Outside Fire,7/4/18,7/4/18,7/4/18 22:55,7/4/18 22:55,7/4/18 22:55,7/4/18 22:55,7/4/18 22:55,0:00,Fire,SUPPORT,Bayview Hunters Point
181853774,18078759,Outside Fire,7/4/18,7/4/18,7/4/18 22:55,7/4/18 22:55,7/4/18 22:55,7/4/18 22:55,7/4/18 22:55,0:00,Fire,ENGINE,Bayview Hunters Point
181861422,18078943,Medical Incident,7/5/18,7/5/18,7/5/18 10:37,7/5/18 10:37,7/5/18 10:37,7/5/18 10:37,7/5/18 10:37,0:00,Non Life-threatening,ENGINE,Bayview Hunters Point
181862908,18079104,Medical Incident,7/5/18,7/5/18,7/5/18 17:00,7/5/18 17:00,7/5/18 17:00,7/5/18 17:00,7/5/18 17:00,0:00,Non Life-threatening,MEDIC,Bayview Hunters Point
181972452,18083629,Traffic Collision,7/16/18,7/16/18,7/16/18 16:28,7/16/18 16:28,7/16/18 16:28,7/16/18 16:28,7/16/18 16:28,0:00,Non Life-threatening,RESCUE CAPTAIN,Bayview Hunters Point
181983789,18084151,Other,7/17/18,7/17/18,7/17/18 21:14,7/17/18 21:14,7/17/18 21:14,7/17/18 21:14,7/17/18 21:14,0:00,Alarm,ENGINE,Bayview Hunters Point
182031615,18086022,Other,7/22/18,7/22/18,7/22/18 12:53,7/22/18 12:53,7/22/18 12:53,7/22/18 12:53,7/22/18 12:53,0:00,Alarm,ENGINE,Bayview Hunters Point
182081233,18088059,Administrative,7/27/18,7/27/18,7/27/18 11:02,7/27/18 11:02,7/27/18 11:02,7/27/18 11:02,7/27/18 11:02,0:00,,ENGINE,Bayview Hunters Point
182090507,18088385,Medical Incident,7/28/18,7/27/18,7/28/18 5:30,7/28/18 5:30,7/28/18 5:30,7/28/18 5:30,7/28/18 5:30,0:00,Non Life-threatening,MEDIC,Bayview Hunters Point
182123315,18089745,Medical Incident,7/31/18,7/31/18,7/31/18 18:53,7/31/18 18:53,7/31/18 18:53,7/31/18 18:53,7/31/18 18:53,0:00,Non Life-threatening,ENGINE,Bayview Hunters Point
182142711,18090450,Medical Incident,8/2/18,8/2/18,8/2/18 16:48,8/2/18 16:48,8/2/18 16:48,8/2/18 16:48,8/2/18 16:48,0:00,Non Life-threatening,ENGINE,Bayview Hunters Point
182231535,18094152,Medical Incident,8/11/18,8/11/18,8/11/18 11:54,8/11/18 11:54,8/11/18 11:54,8/11/18 11:54,8/11/18 11:54,0:00,Non Life-threatening,ENGINE,Bayview Hunters Point
182253119,18095145,Other,8/13/18,8/13/18,8/13/18 18:47,8/13/18 18:47,8/13/18 18:47,8/13/18 18:47,8/13/18 18:47,0:00,Alarm,MEDIC,Bayview Hunters Point
182291789,18096621,Other,8/17/18,8/17/18,8/17/18 12:36,8/17/18 12:36,8/17/18 12:36,8/17/18 12:36,8/17/18 12:36,0:00,Alarm,CHIEF,Bayview Hunters Point
182291789,18096621,Other,8/17/18,8/17/18,8/17/18 12:36,8/17/18 12:36,8/17/18 12:36,8/17/18 12:36,8/17/18 12:36,0:00,Alarm,MEDIC,Bayview Hunters Point
182311476,18097393,Medical Incident,8/19/18,8/19/18,8/19/18 12:16,8/19/18 12:16,8/19/18 12:16,8/19/18 12:16,8/19/18 12:16,0:00,Potentially Life-Threatening,ENGINE,Bayview Hunters Point
182332786,18098246,Medical Incident,8/21/18,8/21/18,8/21/18 16:26,8/21/18 16:26,8/21/18 16:26,8/21/18 16:26,8/21/18 16:26,0:00,Non Life-threatening,PRIVATE,Bayview Hunters Point
182354059,18099228,Other,8/23/18,8/23/18,8/23/18 22:04,8/23/18 22:04,8/23/18 22:04,8/23/18 22:04,8/23/18 22:04,0:00,Alarm,ENGINE,Bayview Hunters Point
182391331,18100579,Other,8/27/18,8/27/18,8/27/18 10:47,8/27/18 10:47,8/27/18 10:47,8/27/18 10:47,8/27/18 10:47,0:00,Alarm,TRUCK,Bayview Hunters Point
182412510,18101504,Medical Incident,8/29/18,8/29/18,8/29/18 15:16,8/29/18 15:16,8/29/18 15:16,8/29/18 15:16,8/29/18 15:16,0:00,Potentially Life-Threatening,ENGINE,Bayview Hunters Point
182422662,18101940,Other,8/30/18,8/30/18,8/30/18 16:10,8/30/18 16:10,8/30/18 16:10,8/30/18 16:10,8/30/18 16:10,0:00,Alarm,ENGINE,Bayview Hunters Point
182450604,18102966,Outside Fire,9/2/18,9/1/18,9/2/18 7:05,9/2/18 7:05,9/2/18 7:05,9/2/18 7:05,9/2/18 7:05,0:00,Fire,ENGINE,Bayview Hunters Point
182493319,18104751,Traffic Collision,9/6/18,9/6/18,9/6/18 19:08,9/6/18 19:08,9/6/18 19:08,9/6/18 19:08,9/6/18 19:08,0:00,Non Life-threatening,MEDIC,Bayview Hunters Point
182522753,18105960,Medical Incident,9/9/18,9/9/18,9/9/18 17:01,9/9/18 17:01,9/9/18 17:01,9/9/18 17:01,9/9/18 17:01,0:00,Non Life-threatening,TRUCK,Bayview Hunters Point
182632679,18110547,Traffic Collision,9/20/18,9/20/18,9/20/18 15:44,9/20/18 15:44,9/20/18 15:44,9/20/18 15:44,9/20/18 15:44,0:00,Non Life-threatening,MEDIC,Bayview Hunters Point
182633104,18110577,Medical Incident,9/20/18,9/20/18,9/20/18 17:14,9/20/18 17:14,9/20/18 17:14,9/20/18 17:14,9/20/18 17:14,0:00,Non Life-threatening,ENGINE,Bayview Hunters Point
182660074,18111563,Medical Incident,9/23/18,9/22/18,9/23/18 0:29,9/23/18 0:29,9/23/18 0:29,9/23/18 0:29,9/23/18 0:29,0:00,Non Life-threatening,MEDIC,Bayview Hunters Point
182661032,18111659,Medical Incident,9/23/18,9/23/18,9/23/18 9:30,9/23/18 9:30,9/23/18 9:30,9/23/18 9:30,9/23/18 9:30,0:00,Non Life-threatening,MEDIC,Bayview Hunters Point
182744447,18115118,Medical Incident,10/1/18,10/1/18,10/1/18 23:14,10/1/18 23:14,10/1/18 23:14,10/1/18 23:14,10/1/18 23:14,0:00,Non Life-threatening,MEDIC,Bayview Hunters Point
182770890,18116115,Other,10/4/18,10/4/18,10/4/18 8:29,10/4/18 8:29,10/4/18 8:29,10/4/18 8:29,10/4/18 8:29,0:00,Alarm,MEDIC,Bayview Hunters Point
182772859,18116280,Traffic Collision,10/4/18,10/4/18,10/4/18 16:00,10/4/18 16:00,10/4/18 16:00,10/4/18 16:00,10/4/18 16:00,0:00,Potentially Life-Threatening,SUPPORT,Bayview Hunters Point
182823516,18118566,Traffic Collision,10/9/18,10/9/18,10/9/18 19:10,10/9/18 19:10,10/9/18 19:10,10/9/18 19:10,10/9/18 19:10,0:00,Non Life-threatening,MEDIC,Bayview Hunters Point
182824273,18118656,Medical Incident,10/9/18,10/9/18,10/9/18 23:02,10/9/18 23:02,10/9/18 23:02,10/9/18 23:02,10/9/18 23:02,0:00,Potentially Life-Threatening,MEDIC,Bayview Hunters Point
182912276,18122024,Medical Incident,10/18/18,10/18/18,10/18/18 15:03,10/18/18 15:03,10/18/18 15:03,10/18/18 15:03,10/18/18 15:03,0:00,Potentially Life-Threatening,ENGINE,Bayview Hunters Point
182923483,18122543,Medical Incident,10/19/18,10/19/18,10/19/18 19:57,10/19/18 19:57,10/19/18 19:57,10/19/18 19:57,10/19/18 19:57,0:00,Non Life-threatening,MEDIC,Bayview Hunters Point
182991170,18125237,Medical Incident,10/26/18,10/26/18,10/26/18 10:02,10/26/18 10:02,10/26/18 10:02,10/26/18 10:02,10/26/18 10:02,0:00,Non Life-threatening,TRUCK,Bayview Hunters Point
183001291,18125733,Medical Incident,10/27/18,10/27/18,10/27/18 10:34,10/27/18 10:34,10/27/18 10:34,10/27/18 10:34,10/27/18 10:34,0:00,Non Life-threatening,ENGINE,Bayview Hunters Point
183001325,18125737,Traffic Collision,10/27/18,10/27/18,10/27/18 10:44,10/27/18 10:44,10/27/18 10:44,10/27/18 10:44,10/27/18 10:44,0:00,Non Life-threatening,ENGINE,Bayview Hunters Point
183041464,18127408,Medical Incident,10/31/18,10/31/18,10/31/18 10:42,10/31/18 10:42,10/31/18 10:42,10/31/18 10:42,10/31/18 10:42,0:00,Non Life-threatening,ENGINE,Bayview Hunters Point
183063164,18128453,Medical Incident,11/2/18,11/2/18,11/2/18 18:38,11/2/18 18:38,11/2/18 18:38,11/2/18 18:38,11/2/18 18:38,0:00,Potentially Life-Threatening,MEDIC,Bayview Hunters Point
183091048,18129609,Medical Incident,11/5/18,11/5/18,11/5/18 9:19,11/5/18 9:19,11/5/18 9:19,11/5/18 9:19,11/5/18 9:19,0:00,Non Life-threatening,RESCUE SQUAD,Bayview Hunters Point
183161568,18132669,Medical Incident,11/12/18,11/12/18,11/12/18 12:18,11/12/18 12:18,11/12/18 12:18,11/12/18 12:18,11/12/18 12:18,0:00,Potentially Life-Threatening,TRUCK,Bayview Hunters Point
183193136,18134143,Medical Incident,11/15/18,11/15/18,11/15/18 17:57,11/15/18 17:57,11/15/18 17:57,11/15/18 17:57,11/15/18 17:57,0:00,Potentially Life-Threatening,ENGINE,Bayview Hunters Point
183212209,18134963,Other,11/17/18,11/17/18,11/17/18 15:37,11/17/18 15:37,11/17/18 15:37,11/17/18 15:37,11/17/18 15:37,0:00,Alarm,TRUCK,Bayview Hunters Point
183272137,18137400,Medical Incident,11/23/18,11/23/18,11/23/18 15:12,11/23/18 15:12,11/23/18 15:12,11/23/18 15:12,11/23/18 15:12,0:00,Non Life-threatening,MEDIC,Bayview Hunters Point
183281512,18137726,Medical Incident,11/24/18,11/24/18,11/24/18 12:45,11/24/18 12:45,11/24/18 12:45,11/24/18 12:45,11/24/18 12:45,0:00,Non Life-threatening,ENGINE,Bayview Hunters Point
183282332,18137807,Outside Fire,11/24/18,11/24/18,11/24/18 16:15,11/24/18 16:15,11/24/18 16:15,11/24/18 16:15,11/24/18 16:15,0:00,Fire,ENGINE,Bayview Hunters Point
183301718,18138530,Citizen Assist / Service Call,11/26/18,11/26/18,11/26/18 12:28,11/26/18 12:28,11/26/18 12:28,11/26/18 12:28,11/26/18 12:28,0:00,Alarm,TRUCK,Bayview Hunters Point
183383111,18142068,Electrical Hazard,12/4/18,12/4/18,12/4/18 17:50,12/4/18 17:50,12/4/18 17:50,12/4/18 17:50,12/4/18 17:50,0:00,Alarm,TRUCK,Bayview Hunters Point
183403206,18142886,Gas Leak (Natural and LP Gases),12/6/18,12/6/18,12/6/18 18:29,12/6/18 18:29,12/6/18 18:29,12/6/18 18:29,12/6/18 18:29,0:00,Alarm,ENGINE,Bayview Hunters Point
183431027,18144041,Medical Incident,12/9/18,12/9/18,12/9/18 9:42,12/9/18 9:42,12/9/18 9:42,12/9/18 9:42,12/9/18 9:42,0:00,Potentially Life-Threatening,ENGINE,Bayview Hunters Point
183462409,18145356,Medical Incident,12/12/18,12/12/18,12/12/18 15:01,12/12/18 15:01,12/12/18 15:01,12/12/18 15:01,12/12/18 15:01,0:00,Non Life-threatening,MEDIC,Bayview Hunters Point
183482086,18146254,Traffic Collision,12/14/18,12/14/18,12/14/18 15:58,12/14/18 15:58,12/14/18 15:58,12/14/18 15:58,12/14/18 15:58,0:00,Non Life-threatening,CHIEF,Bayview Hunters Point
183482241,18146290,Medical Incident,12/14/18,12/14/18,12/14/18 16:35,12/14/18 16:35,12/14/18 16:35,12/14/18 16:35,12/14/18 16:35,0:00,Non Life-threatening,MEDIC,Bayview Hunters Point
183482337,18146301,Medical Incident,12/14/18,12/14/18,12/14/18 16:59,12/14/18 16:59,12/14/18 16:59,12/14/18 16:59,12/14/18 16:59,0:00,Potentially Life-Threatening,MEDIC,Bayview Hunters Point
183580632,18150301,Medical Incident,12/24/18,12/24/18,12/24/18 8:25,12/24/18 8:25,12/24/18 8:25,12/24/18 8:25,12/24/18 8:25,0:00,Non Life-threatening,MEDIC,Bayview Hunters Point
183633340,18152545,Outside Fire,12/29/18,12/29/18,12/29/18 22:03,12/29/18 22:03,12/29/18 22:03,12/29/18 22:03,12/29/18 22:03,0:00,Fire,ENGINE,Bayview Hunters Point
180831911,18035368,Structure Fire,3/24/18,3/24/18,3/24/18 13:55,3/24/18 13:55,3/24/18 13:55,3/24/18 13:55,3/24/18 13:55,0:00,Alarm,ENGINE,Bayview Hunters Point
