Call Number,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Arrival_DtTm,Call Type Group,Unit Type,Neighborhooods
180681699,18029042,Traffic Collision,3/9/18,3/9/18,3/9/18 12:00,3/9/18 12:00,3/9/18 12:00,3/9/18 12:00,3/9/18 12:00,0:00,Non Life-threatening,ENGINE,Outer Richmond
180830249,18035199,Medical Incident,3/24/18,3/23/18,3/24/18 2:10,3/24/18 2:10,3/24/18 2:10,3/24/18 2:10,3/24/18 2:10,0:00,Non Life-threatening,ENGINE,Outer Richmond
180971351,18041279,Other,4/7/18,4/7/18,4/7/18 11:02,4/7/18 11:02,4/7/18 11:02,4/7/18 11:02,4/7/18 11:02,0:00,Alarm,TRUCK,Outer Richmond
181043546,18044462,Other,4/14/18,4/14/18,4/14/18 21:19,4/14/18 21:19,4/14/18 21:19,4/14/18 21:19,4/14/18 21:19,0:00,Alarm,TRUCK,Outer Richmond
181053212,18044855,Medical Incident,4/15/18,4/15/18,4/15/18 20:41,4/15/18 20:41,4/15/18 20:41,4/15/18 20:41,4/15/18 20:41,0:00,Non Life-threatening,ENGINE,Outer Richmond
181331405,18056457,Medical Incident,5/13/18,5/13/18,5/13/18 11:55,5/13/18 11:55,5/13/18 11:55,5/13/18 11:55,5/13/18 11:55,0:00,Non Life-threatening,TRUCK,Outer Richmond
181421282,18060047,Other,5/22/18,5/22/18,5/22/18 10:52,5/22/18 10:52,5/22/18 10:52,5/22/18 10:52,5/22/18 10:52,0:00,Alarm,ENGINE,Outer Richmond
181481295,18062626,Other,5/28/18,5/28/18,5/28/18 11:23,5/28/18 11:23,5/28/18 11:23,5/28/18 11:23,5/28/18 11:23,0:00,Alarm,ENGINE,Outer Richmond
181571373,18066510,Medical Incident,6/6/18,6/6/18,6/6/18 10:52,6/6/18 10:52,6/6/18 10:52,6/6/18 10:52,6/6/18 10:52,0:00,Non Life-threatening,ENGINE,Outer Richmond
181583477,18067167,Citizen Assist / Service Call,6/7/18,6/7/18,6/7/18 20:41,6/7/18 20:41,6/7/18 20:41,6/7/18 20:41,6/7/18 20:41,0:00,Alarm,TRUCK,Outer Richmond
181653393,18070059,Medical Incident,6/14/18,6/14/18,6/14/18 19:34,6/14/18 19:34,6/14/18 19:34,6/14/18 19:34,6/14/18 19:34,0:00,Non Life-threatening,TRUCK,Outer Richmond
181713457,18072560,Other,6/20/18,6/20/18,6/20/18 19:23,6/20/18 19:23,6/20/18 19:23,6/20/18 19:23,6/20/18 19:23,0:00,Alarm,ENGINE,Outer Richmond
181761494,18074758,Other,6/25/18,6/25/18,6/25/18 11:40,6/25/18 11:40,6/25/18 11:40,6/25/18 11:40,6/25/18 11:40,0:00,Alarm,ENGINE,Outer Richmond
181761494,18074758,Other,6/25/18,6/25/18,6/25/18 11:40,6/25/18 11:40,6/25/18 11:40,6/25/18 11:40,6/25/18 11:40,0:00,Alarm,CHIEF,Outer Richmond
181873564,18079621,Medical Incident,7/6/18,7/6/18,7/6/18 19:56,7/6/18 19:56,7/6/18 19:56,7/6/18 19:56,7/6/18 19:56,0:00,Non Life-threatening,MEDIC,Outer Richmond
181882700,18079964,Medical Incident,7/7/18,7/7/18,7/7/18 18:08,7/7/18 18:08,7/7/18 18:08,7/7/18 18:08,7/7/18 18:08,0:00,Non Life-threatening,ENGINE,Outer Richmond
181953729,18082931,Traffic Collision,7/14/18,7/14/18,7/14/18 22:16,7/14/18 22:16,7/14/18 22:16,7/14/18 22:16,7/14/18 22:16,0:00,Non Life-threatening,ENGINE,Outer Richmond
181953729,18082931,Traffic Collision,7/14/18,7/14/18,7/14/18 22:16,7/14/18 22:16,7/14/18 22:16,7/14/18 22:16,7/14/18 22:16,0:00,Non Life-threatening,CHIEF,Outer Richmond
182152261,18090842,Alarms,8/3/18,8/3/18,8/3/18 15:03,8/3/18 15:03,8/3/18 15:03,8/3/18 15:03,8/3/18 15:03,0:00,Alarm,ENGINE,Outer Richmond
182352113,18099060,Medical Incident,8/23/18,8/23/18,8/23/18 13:49,8/23/18 13:49,8/23/18 13:49,8/23/18 13:49,8/23/18 13:49,0:00,Non Life-threatening,ENGINE,Outer Richmond
182411538,18101406,Traffic Collision,8/29/18,8/29/18,8/29/18 11:20,8/29/18 11:20,8/29/18 11:20,8/29/18 11:20,8/29/18 11:20,0:00,Non Life-threatening,CHIEF,Outer Richmond
182411554,18101411,Other,8/29/18,8/29/18,8/29/18 11:23,8/29/18 11:23,8/29/18 11:23,8/29/18 11:23,8/29/18 11:23,0:00,Alarm,CHIEF,Outer Richmond
182431283,18102196,Medical Incident,8/31/18,8/31/18,8/31/18 10:49,8/31/18 10:49,8/31/18 10:49,8/31/18 10:49,8/31/18 10:49,0:00,Potentially Life-Threatening,ENGINE,Outer Richmond
182431430,18102218,Other,8/31/18,8/31/18,8/31/18 11:32,8/31/18 11:32,8/31/18 11:32,8/31/18 11:32,8/31/18 11:32,0:00,Alarm,ENGINE,Outer Richmond
182461555,18103411,Medical Incident,9/3/18,9/3/18,9/3/18 12:54,9/3/18 12:54,9/3/18 12:54,9/3/18 12:54,9/3/18 12:54,0:00,Non Life-threatening,ENGINE,Outer Richmond
182581584,18108393,Medical Incident,9/15/18,9/15/18,9/15/18 12:18,9/15/18 12:18,9/15/18 12:18,9/15/18 12:18,9/15/18 12:18,0:00,Non Life-threatening,ENGINE,Outer Richmond
182581683,18108403,Citizen Assist / Service Call,9/15/18,9/15/18,9/15/18 12:43,9/15/18 12:43,9/15/18 12:43,9/15/18 12:43,9/15/18 12:43,0:00,Alarm,TRUCK,Outer Richmond
182603382,18109344,Alarms,9/17/18,9/17/18,9/17/18 18:16,9/17/18 18:16,9/17/18 18:16,9/17/18 18:16,9/17/18 18:16,0:00,Alarm,ENGINE,Outer Richmond
182692161,18112920,Other,9/26/18,9/26/18,9/26/18 13:29,9/26/18 13:29,9/26/18 13:29,9/26/18 13:29,9/26/18 13:29,0:00,Alarm,ENGINE,Outer Richmond
182721350,18114020,Medical Incident,9/29/18,9/29/18,9/29/18 11:22,9/29/18 11:22,9/29/18 11:22,9/29/18 11:22,9/29/18 11:22,0:00,Non Life-threatening,ENGINE,Outer Richmond
182782179,18116650,Medical Incident,10/5/18,10/5/18,10/5/18 14:01,10/5/18 14:01,10/5/18 14:01,10/5/18 14:01,10/5/18 14:01,0:00,Non Life-threatening,ENGINE,Outer Richmond
182853050,18119726,Medical Incident,10/12/18,10/12/18,10/12/18 17:32,10/12/18 17:32,10/12/18 17:32,10/12/18 17:32,10/12/18 17:32,0:00,Non Life-threatening,ENGINE,Outer Richmond
182980872,18124816,Other,10/25/18,10/25/18,10/25/18 8:50,10/25/18 8:50,10/25/18 8:50,10/25/18 8:50,10/25/18 8:50,0:00,Alarm,ENGINE,Outer Richmond
183002763,18125876,Other,10/27/18,10/27/18,10/27/18 17:11,10/27/18 17:11,10/27/18 17:11,10/27/18 17:11,10/27/18 17:11,0:00,Alarm,ENGINE,Outer Richmond
183133160,18131579,Traffic Collision,11/9/18,11/9/18,11/9/18 17:26,11/9/18 17:26,11/9/18 17:26,11/9/18 17:26,11/9/18 17:26,0:00,Non Life-threatening,TRUCK,Outer Richmond
183300856,18138451,Medical Incident,11/26/18,11/26/18,11/26/18 8:43,11/26/18 8:43,11/26/18 8:43,11/26/18 8:43,11/26/18 8:43,0:00,Potentially Life-Threatening,ENGINE,Outer Richmond
183330842,18139757,Electrical Hazard,11/29/18,11/29/18,11/29/18 8:31,11/29/18 8:31,11/29/18 8:31,11/29/18 8:31,11/29/18 8:31,0:00,Alarm,ENGINE,Outer Richmond
183331574,18139828,Other,11/29/18,11/29/18,11/29/18 11:45,11/29/18 11:45,11/29/18 11:45,11/29/18 11:45,11/29/18 11:45,0:00,Alarm,TRUCK,Outer Richmond
183401540,18142736,Medical Incident,12/6/18,12/6/18,12/6/18 11:37,12/6/18 11:37,12/6/18 11:37,12/6/18 11:37,12/6/18 11:37,0:00,Non Life-threatening,TRUCK,Outer Richmond
183481660,18146191,Medical Incident,12/14/18,12/14/18,12/14/18 14:13,12/14/18 14:13,12/14/18 14:13,12/14/18 14:13,12/14/18 14:13,0:00,Potentially Life-Threatening,MEDIC,Outer Richmond
183481665,18146193,Medical Incident,12/14/18,12/14/18,12/14/18 14:13,12/14/18 14:13,12/14/18 14:13,12/14/18 14:13,12/14/18 14:13,0:00,Potentially Life-Threatening,MEDIC,Outer Richmond
183481689,18146201,Medical Incident,12/14/18,12/14/18,12/14/18 14:17,12/14/18 14:17,12/14/18 14:17,12/14/18 14:17,12/14/18 14:17,0:00,Potentially Life-Threatening,MEDIC,Outer Richmond
183482168,18146271,Medical Incident,12/14/18,12/14/18,12/14/18 16:20,12/14/18 16:20,12/14/18 16:20,12/14/18 16:20,12/14/18 16:20,0:00,Potentially Life-Threatening,MEDIC,Outer Richmond
183552598,18149233,Medical Incident,12/21/18,12/21/18,12/21/18 16:21,12/21/18 16:21,12/21/18 16:21,12/21/18 16:21,12/21/18 16:21,0:00,Potentially Life-Threatening,ENGINE,Outer Richmond
183591088,18150740,Other,12/25/18,12/25/18,12/25/18 11:41,12/25/18 11:41,12/25/18 11:41,12/25/18 11:41,12/25/18 11:41,0:00,Alarm,ENGINE,Outer Richmond
182233495,18094354,Medical Incident,8/11/18,8/11/18,8/11/18 20:02,8/11/18 20:02,8/11/18 20:03,8/11/18 20:03,8/11/18 20:03,0:00,Non Life-threatening,SUPPORT,Outer Richmond
183481689,18146201,Medical Incident,12/14/18,12/14/18,12/14/18 14:17,12/14/18 14:17,12/14/18 14:18,12/14/18 14:18,12/14/18 14:18,0:00,Potentially Life-Threatening,ENGINE,Outer Richmond
181053212,18044855,Medical Incident,4/15/18,4/15/18,4/15/18 20:41,4/15/18 20:41,4/15/18 20:42,4/15/18 20:42,4/15/18 20:42,0:00,Non Life-threatening,ENGINE,Outer Richmond
182222921,18093829,Medical Incident,8/10/18,8/10/18,8/10/18 17:19,8/10/18 17:19,8/10/18 17:20,8/10/18 17:20,8/10/18 17:20,0:00,Potentially Life-Threatening,SUPPORT,Outer Richmond
182233106,18094309,Medical Incident,8/11/18,8/11/18,8/11/18 18:32,8/11/18 18:32,8/11/18 18:33,8/11/18 18:33,8/11/18 18:33,0:00,Non Life-threatening,SUPPORT,Outer Richmond
183080270,18129087,Medical Incident,11/4/18,11/3/18,11/4/18 1:03,11/4/18 1:03,11/4/18 1:03,11/4/18 1:03,11/4/18 1:03,0:00,Potentially Life-Threatening,MEDIC,Outer Richmond
181402093,18059287,Medical Incident,5/20/18,5/20/18,5/20/18 14:03,5/20/18 14:03,5/20/18 14:03,5/20/18 14:03,5/20/18 14:04,0:00,Potentially Life-Threatening,SUPPORT,Outer Richmond
181701521,18071990,Structure Fire,6/19/18,6/19/18,6/19/18 12:04,6/19/18 12:04,6/19/18 12:05,6/19/18 12:06,6/19/18 12:06,0:01,Alarm,ENGINE,Outer Richmond
180393623,18016936,Medical Incident,2/8/18,2/8/18,2/8/18 20:15,2/8/18 20:15,2/8/18 20:16,2/8/18 20:17,2/8/18 20:17,0:01,Potentially Life-Threatening,ENGINE,Outer Richmond
181330797,18056395,Medical Incident,5/13/18,5/13/18,5/13/18 8:14,5/13/18 8:15,5/13/18 8:15,5/13/18 8:15,5/13/18 8:15,0:01,Potentially Life-Threatening,MEDIC,Outer Richmond
182093110,18088620,Other,7/28/18,7/28/18,7/28/18 19:34,7/28/18 19:34,7/28/18 19:34,7/28/18 19:35,7/28/18 19:35,0:01,Alarm,ENGINE,Outer Richmond
182531195,18106199,Citizen Assist / Service Call,9/10/18,9/10/18,9/10/18 10:25,9/10/18 10:25,9/10/18 10:26,9/10/18 10:26,9/10/18 10:26,0:01,Alarm,ENGINE,Outer Richmond
180881442,18037392,Medical Incident,3/29/18,3/29/18,3/29/18 11:17,3/29/18 11:17,3/29/18 11:18,3/29/18 11:18,3/29/18 11:18,0:01,Potentially Life-Threatening,TRUCK,Outer Richmond
183250076,18136340,Medical Incident,11/21/18,11/20/18,11/21/18 0:45,11/21/18 0:45,11/21/18 0:45,11/21/18 0:45,11/21/18 0:46,0:01,Non Life-threatening,MEDIC,Outer Richmond
183393143,18142472,Medical Incident,12/5/18,12/5/18,12/5/18 18:40,12/5/18 18:41,12/5/18 18:42,12/5/18 18:42,12/5/18 18:42,0:01,Non Life-threatening,MEDIC,Outer Richmond
181511842,18063902,Structure Fire,5/31/18,5/31/18,5/31/18 12:49,5/31/18 12:49,5/31/18 12:49,5/31/18 12:50,5/31/18 12:50,0:01,Alarm,TRUCK,Outer Richmond
182522308,18105924,Structure Fire,9/9/18,9/9/18,9/9/18 15:10,9/9/18 15:11,9/9/18 15:11,9/9/18 15:12,9/9/18 15:12,0:01,Alarm,TRUCK,Outer Richmond
180024387,18000919,Medical Incident,1/2/18,1/2/18,1/2/18 23:34,1/2/18 23:34,1/2/18 23:35,1/2/18 23:35,1/2/18 23:35,0:01,Non Life-threatening,MEDIC,Outer Richmond
183002178,18125812,Structure Fire,10/27/18,10/27/18,10/27/18 14:40,10/27/18 14:40,10/27/18 14:40,10/27/18 14:40,10/27/18 14:41,0:01,Alarm,ENGINE,Outer Richmond
181570275,18066378,Medical Incident,6/6/18,6/5/18,6/6/18 3:46,6/6/18 3:46,6/6/18 3:46,6/6/18 3:48,6/6/18 3:48,0:01,Potentially Life-Threatening,ENGINE,Outer Richmond
182862382,18120082,Structure Fire,10/13/18,10/13/18,10/13/18 16:00,10/13/18 16:00,10/13/18 16:00,10/13/18 16:01,10/13/18 16:02,0:01,Alarm,ENGINE,Outer Richmond
181640718,18069397,Traffic Collision,6/13/18,6/13/18,6/13/18 8:09,6/13/18 8:09,6/13/18 8:09,6/13/18 8:09,6/13/18 8:10,0:01,Potentially Life-Threatening,CHIEF,Outer Richmond
183133152,18131578,Medical Incident,11/9/18,11/9/18,11/9/18 17:25,11/9/18 17:25,11/9/18 17:27,11/9/18 17:27,11/9/18 17:27,0:01,Non Life-threatening,TRUCK,Outer Richmond
180902090,18038383,Traffic Collision,3/31/18,3/31/18,3/31/18 13:57,3/31/18 13:57,3/31/18 13:58,3/31/18 13:58,3/31/18 13:59,0:01,Potentially Life-Threatening,ENGINE,Outer Richmond
181060928,18045002,Medical Incident,4/16/18,4/16/18,4/16/18 9:00,4/16/18 9:00,4/16/18 9:00,4/16/18 9:00,4/16/18 9:02,0:01,Potentially Life-Threatening,ENGINE,Outer Richmond
183241101,18136071,Citizen Assist / Service Call,11/20/18,11/20/18,11/20/18 9:58,11/20/18 9:58,11/20/18 9:58,11/20/18 9:59,11/20/18 10:00,0:02,Alarm,ENGINE,Outer Richmond
181670099,18070601,Medical Incident,6/16/18,6/15/18,6/16/18 0:47,6/16/18 0:47,6/16/18 0:47,6/16/18 0:47,6/16/18 0:49,0:02,Potentially Life-Threatening,MEDIC,Outer Richmond
181430190,18060363,Medical Incident,5/23/18,5/22/18,5/23/18 2:46,5/23/18 2:46,5/23/18 2:46,5/23/18 2:48,5/23/18 2:48,0:02,Potentially Life-Threatening,ENGINE,Outer Richmond
183251448,18136515,Medical Incident,11/21/18,11/21/18,11/21/18 11:47,11/21/18 11:47,11/21/18 11:47,11/21/18 11:48,11/21/18 11:49,0:02,Potentially Life-Threatening,ENGINE,Outer Richmond
180603596,18025779,Medical Incident,3/1/18,3/1/18,3/1/18 20:18,3/1/18 20:18,3/1/18 20:19,3/1/18 20:20,3/1/18 20:20,0:02,Potentially Life-Threatening,ENGINE,Outer Richmond
182204014,18093079,Traffic Collision,8/8/18,8/8/18,8/8/18 22:00,8/8/18 22:00,8/8/18 22:01,8/8/18 22:02,8/8/18 22:02,0:02,Potentially Life-Threatening,CHIEF,Outer Richmond
181981252,18083899,Other,7/17/18,7/17/18,7/17/18 10:30,7/17/18 10:31,7/17/18 10:31,7/17/18 10:32,7/17/18 10:32,0:02,Alarm,TRUCK,Outer Richmond
181463192,18061936,Traffic Collision,5/26/18,5/26/18,5/26/18 19:01,5/26/18 19:01,5/26/18 19:01,5/26/18 19:02,5/26/18 19:03,0:02,Potentially Life-Threatening,ENGINE,Outer Richmond
180612460,18026117,Medical Incident,3/2/18,3/2/18,3/2/18 16:00,3/2/18 16:01,3/2/18 16:02,3/2/18 16:03,3/2/18 16:03,0:02,Potentially Life-Threatening,ENGINE,Outer Richmond
180832181,18035400,Medical Incident,3/24/18,3/24/18,3/24/18 15:13,3/24/18 15:13,3/24/18 15:14,3/24/18 15:15,3/24/18 15:15,0:02,Potentially Life-Threatening,MEDIC,Outer Richmond
182363556,18099563,Structure Fire,8/24/18,8/24/18,8/24/18 19:18,8/24/18 19:18,8/24/18 19:18,8/24/18 19:19,8/24/18 19:20,0:02,Alarm,ENGINE,Outer Richmond
181342327,18056897,Medical Incident,5/14/18,5/14/18,5/14/18 14:39,5/14/18 14:39,5/14/18 14:39,5/14/18 14:41,5/14/18 14:41,0:02,Potentially Life-Threatening,ENGINE,Outer Richmond
180421340,18018010,Medical Incident,2/11/18,2/11/18,2/11/18 11:26,2/11/18 11:27,2/11/18 11:27,2/11/18 11:27,2/11/18 11:28,0:02,Potentially Life-Threatening,ENGINE,Outer Richmond
180013998,18000476,Medical Incident,1/1/18,1/1/18,1/1/18 22:16,1/1/18 22:17,1/1/18 22:18,1/1/18 22:18,1/1/18 22:18,0:02,Non Life-threatening,MEDIC,Outer Richmond
181053000,18044830,Medical Incident,4/15/18,4/15/18,4/15/18 19:23,4/15/18 19:23,4/15/18 19:24,4/15/18 19:24,4/15/18 19:26,0:02,Potentially Life-Threatening,ENGINE,Outer Richmond
182782731,18116698,Structure Fire,10/5/18,10/5/18,10/5/18 16:08,10/5/18 16:08,10/5/18 16:09,10/5/18 16:09,10/5/18 16:11,0:02,Alarm,ENGINE,Outer Richmond
182152336,18090850,Traffic Collision,8/3/18,8/3/18,8/3/18 15:22,8/3/18 15:22,8/3/18 15:22,8/3/18 15:23,8/3/18 15:25,0:02,Potentially Life-Threatening,TRUCK,Outer Richmond
182282118,18096236,Structure Fire,8/16/18,8/16/18,8/16/18 13:49,8/16/18 13:49,8/16/18 13:49,8/16/18 13:50,8/16/18 13:51,0:02,Alarm,ENGINE,Outer Richmond
180113891,18004944,Structure Fire,1/11/18,1/11/18,1/11/18 20:36,1/11/18 20:37,1/11/18 20:37,1/11/18 20:38,1/11/18 20:38,0:02,Alarm,ENGINE,Outer Richmond
182223555,18093894,Medical Incident,8/10/18,8/10/18,8/10/18 19:40,8/10/18 19:40,8/10/18 19:42,8/10/18 19:42,8/10/18 19:42,0:02,Non Life-threatening,SUPPORT,Outer Richmond
182123241,18089735,Medical Incident,7/31/18,7/31/18,7/31/18 18:37,7/31/18 18:37,7/31/18 18:38,7/31/18 18:38,7/31/18 18:39,0:02,Non Life-threatening,MEDIC,Outer Richmond
183321024,18139327,Medical Incident,11/28/18,11/28/18,11/28/18 9:12,11/28/18 9:12,11/28/18 9:13,11/28/18 9:14,11/28/18 9:14,0:02,Potentially Life-Threatening,TRUCK,Outer Richmond
181251564,18053056,Alarms,5/5/18,5/5/18,5/5/18 11:20,5/5/18 11:22,5/5/18 11:22,5/5/18 11:22,5/5/18 11:22,0:02,Alarm,TRUCK,Outer Richmond
181442924,18061033,Traffic Collision,5/24/18,5/24/18,5/24/18 16:44,5/24/18 16:44,5/24/18 16:45,5/24/18 16:45,5/24/18 16:46,0:02,Potentially Life-Threatening,MEDIC,Outer Richmond
181812627,18076921,Other,6/30/18,6/30/18,6/30/18 17:43,6/30/18 17:45,6/30/18 17:45,6/30/18 17:45,6/30/18 17:45,0:02,Alarm,ENGINE,Outer Richmond
183011691,18126213,Medical Incident,10/28/18,10/28/18,10/28/18 11:41,10/28/18 11:41,10/28/18 11:41,10/28/18 11:42,10/28/18 11:43,0:02,Potentially Life-Threatening,ENGINE,Outer Richmond
181780929,18075538,Medical Incident,6/27/18,6/27/18,6/27/18 9:20,6/27/18 9:21,6/27/18 9:21,6/27/18 9:22,6/27/18 9:22,0:02,Potentially Life-Threatening,ENGINE,Outer Richmond
182462223,18103475,Structure Fire,9/3/18,9/3/18,9/3/18 15:59,9/3/18 15:59,9/3/18 16:01,9/3/18 16:01,9/3/18 16:01,0:02,Fire,RESCUE CAPTAIN,Outer Richmond
182160251,18091076,Medical Incident,8/4/18,8/3/18,8/4/18 1:51,8/4/18 1:51,8/4/18 1:53,8/4/18 1:53,8/4/18 1:54,0:02,Potentially Life-Threatening,ENGINE,Outer Richmond
183312311,18139020,Medical Incident,11/27/18,11/27/18,11/27/18 15:09,11/27/18 15:10,11/27/18 15:11,11/27/18 15:11,11/27/18 15:11,0:02,Potentially Life-Threatening,ENGINE,Outer Richmond
181352914,18057368,Traffic Collision,5/15/18,5/15/18,5/15/18 17:27,5/15/18 17:27,5/15/18 17:27,5/15/18 17:28,5/15/18 17:29,0:02,Potentially Life-Threatening,ENGINE,Outer Richmond
181640718,18069397,Traffic Collision,6/13/18,6/13/18,6/13/18 8:09,6/13/18 8:09,6/13/18 8:09,6/13/18 8:09,6/13/18 8:11,0:02,Potentially Life-Threatening,ENGINE,Outer Richmond
181061634,18045074,Medical Incident,4/16/18,4/16/18,4/16/18 11:59,4/16/18 12:00,4/16/18 12:01,4/16/18 12:01,4/16/18 12:01,0:02,Potentially Life-Threatening,PRIVATE,Outer Richmond
181822717,18077342,Structure Fire,7/1/18,7/1/18,7/1/18 18:31,7/1/18 18:31,7/1/18 18:31,7/1/18 18:32,7/1/18 18:33,0:02,Alarm,ENGINE,Outer Richmond
182751436,18115286,Medical Incident,10/2/18,10/2/18,10/2/18 10:54,10/2/18 10:55,10/2/18 10:57,10/2/18 10:57,10/2/18 10:57,0:02,Potentially Life-Threatening,ENGINE,Outer Richmond
181782544,18075665,Traffic Collision,6/27/18,6/27/18,6/27/18 16:14,6/27/18 16:14,6/27/18 16:16,6/27/18 16:16,6/27/18 16:16,0:02,Non Life-threatening,ENGINE,Outer Richmond
181783461,18075751,Medical Incident,6/27/18,6/27/18,6/27/18 20:19,6/27/18 20:20,6/27/18 20:20,6/27/18 20:21,6/27/18 20:22,0:02,Potentially Life-Threatening,ENGINE,Outer Richmond
182152336,18090850,Traffic Collision,8/3/18,8/3/18,8/3/18 15:22,8/3/18 15:22,8/3/18 15:24,8/3/18 15:24,8/3/18 15:25,0:02,Potentially Life-Threatening,ENGINE,Outer Richmond
180342012,18014483,Structure Fire,2/3/18,2/3/18,2/3/18 13:56,2/3/18 13:56,2/3/18 13:56,2/3/18 13:57,2/3/18 13:59,0:02,Alarm,ENGINE,Outer Richmond
182102082,18088925,Structure Fire,7/29/18,7/29/18,7/29/18 16:01,7/29/18 16:01,7/29/18 16:01,7/29/18 16:02,7/29/18 16:03,0:02,Alarm,ENGINE,Outer Richmond
182640833,18110810,Traffic Collision,9/21/18,9/21/18,9/21/18 8:17,9/21/18 8:17,9/21/18 8:18,9/21/18 8:18,9/21/18 8:19,0:02,Potentially Life-Threatening,ENGINE,Outer Richmond
181862823,18079097,Medical Incident,7/5/18,7/5/18,7/5/18 16:42,7/5/18 16:42,7/5/18 16:42,7/5/18 16:44,7/5/18 16:44,0:02,Potentially Life-Threatening,ENGINE,Outer Richmond
181571305,18066502,Outside Fire,6/6/18,6/6/18,6/6/18 10:37,6/6/18 10:38,6/6/18 10:39,6/6/18 10:39,6/6/18 10:39,0:02,Fire,ENGINE,Outer Richmond
182341669,18098551,Medical Incident,8/22/18,8/22/18,8/22/18 11:29,8/22/18 11:31,8/22/18 11:31,8/22/18 11:31,8/22/18 11:32,0:02,Potentially Life-Threatening,MEDIC,Outer Richmond
182862382,18120082,Structure Fire,10/13/18,10/13/18,10/13/18 16:00,10/13/18 16:00,10/13/18 16:00,10/13/18 16:01,10/13/18 16:03,0:02,Alarm,TRUCK,Outer Richmond
180851076,18036050,Medical Incident,3/26/18,3/26/18,3/26/18 9:44,3/26/18 9:44,3/26/18 9:46,3/26/18 9:46,3/26/18 9:47,0:02,Potentially Life-Threatening,ENGINE,Outer Richmond
182592491,18108890,Medical Incident,9/16/18,9/16/18,9/16/18 16:52,9/16/18 16:52,9/16/18 16:52,9/16/18 16:54,9/16/18 16:54,0:02,Non Life-threatening,ENGINE,Outer Richmond
182902729,18121619,Medical Incident,10/17/18,10/17/18,10/17/18 16:09,10/17/18 16:09,10/17/18 16:10,10/17/18 16:11,10/17/18 16:12,0:02,Potentially Life-Threatening,ENGINE,Outer Richmond
