Call Number,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Arrival_DtTm,Call Type Group,Unit Type,Neighborhooods
180270614,18011288,Medical Incident,1/27/18,1/26/18,1/27/18 7:04,1/27/18 7:04,1/27/18 7:04,1/27/18 7:04,1/27/18 7:04,0:00,Non Life-threatening,MEDIC,Mission
180280692,18011747,Medical Incident,1/28/18,1/27/18,1/28/18 6:57,1/28/18 6:57,1/28/18 6:57,1/28/18 6:57,1/28/18 6:57,0:00,Non Life-threatening,MEDIC,Mission
180302545,18012730,Medical Incident,1/30/18,1/30/18,1/30/18 15:17,1/30/18 15:17,1/30/18 15:17,1/30/18 15:17,1/30/18 15:17,0:00,Non Life-threatening,MEDIC,Mission
180311623,18013083,Medical Incident,1/31/18,1/31/18,1/31/18 11:54,1/31/18 11:54,1/31/18 11:54,1/31/18 11:54,1/31/18 11:54,0:00,Non Life-threatening,ENGINE,Mission
180322758,18013637,Traffic Collision,2/1/18,2/1/18,2/1/18 16:16,2/1/18 16:16,2/1/18 16:16,2/1/18 16:16,2/1/18 16:16,0:00,Non Life-threatening,TRUCK,Mission
180333578,18014180,Medical Incident,2/2/18,2/2/18,2/2/18 19:52,2/2/18 19:52,2/2/18 19:52,2/2/18 19:52,2/2/18 19:52,0:00,Potentially Life-Threatening,ENGINE,Mission
180373640,18015991,Medical Incident,2/6/18,2/6/18,2/6/18 19:50,2/6/18 19:50,2/6/18 19:50,2/6/18 19:50,2/6/18 19:50,0:00,Potentially Life-Threatening,ENGINE,Mission
180400192,18017040,Medical Incident,2/9/18,2/8/18,2/9/18 2:04,2/9/18 2:04,2/9/18 2:04,2/9/18 2:04,2/9/18 2:04,0:00,Non Life-threatening,PRIVATE,Mission
180401195,18017155,Medical Incident,2/9/18,2/9/18,2/9/18 10:20,2/9/18 10:20,2/9/18 10:20,2/9/18 10:20,2/9/18 10:20,0:00,Non Life-threatening,CHIEF,Mission
180421832,18018051,Medical Incident,2/11/18,2/11/18,2/11/18 13:50,2/11/18 13:50,2/11/18 13:50,2/11/18 13:50,2/11/18 13:50,0:00,Non Life-threatening,MEDIC,Mission
180430473,18018313,Medical Incident,2/12/18,2/11/18,2/12/18 6:51,2/12/18 6:51,2/12/18 6:51,2/12/18 6:51,2/12/18 6:51,0:00,Non Life-threatening,MEDIC,Mission
180430680,18018323,Medical Incident,2/12/18,2/12/18,2/12/18 8:01,2/12/18 8:01,2/12/18 8:01,2/12/18 8:01,2/12/18 8:01,0:00,Non Life-threatening,MEDIC,Mission
180432585,18018504,Medical Incident,2/12/18,2/12/18,2/12/18 16:22,2/12/18 16:22,2/12/18 16:22,2/12/18 16:22,2/12/18 16:22,0:00,Non Life-threatening,MEDIC,Mission
180441568,18018789,Medical Incident,2/13/18,2/13/18,2/13/18 11:57,2/13/18 11:57,2/13/18 11:57,2/13/18 11:57,2/13/18 11:57,0:00,Potentially Life-Threatening,ENGINE,Mission
180443611,18018991,Outside Fire,2/13/18,2/13/18,2/13/18 20:31,2/13/18 20:31,2/13/18 20:31,2/13/18 20:31,2/13/18 20:31,0:00,Fire,ENGINE,Mission
180450250,18019081,Medical Incident,2/14/18,2/13/18,2/14/18 2:55,2/14/18 2:55,2/14/18 2:55,2/14/18 2:55,2/14/18 2:55,0:00,Non Life-threatening,MEDIC,Mission
180461951,18019695,Medical Incident,2/15/18,2/15/18,2/15/18 12:53,2/15/18 12:53,2/15/18 12:53,2/15/18 12:53,2/15/18 12:53,0:00,Potentially Life-Threatening,ENGINE,Mission
180470234,18019961,Medical Incident,2/16/18,2/15/18,2/16/18 2:07,2/16/18 2:07,2/16/18 2:07,2/16/18 2:07,2/16/18 2:07,0:00,Non Life-threatening,ENGINE,Mission
180471091,18020062,Medical Incident,2/16/18,2/16/18,2/16/18 9:45,2/16/18 9:45,2/16/18 9:45,2/16/18 9:45,2/16/18 9:45,0:00,Non Life-threatening,ENGINE,Mission
180472867,18020230,Medical Incident,2/16/18,2/16/18,2/16/18 17:19,2/16/18 17:19,2/16/18 17:19,2/16/18 17:19,2/16/18 17:19,0:00,Potentially Life-Threatening,ENGINE,Mission
180490192,18020788,Medical Incident,2/18/18,2/17/18,2/18/18 1:16,2/18/18 1:16,2/18/18 1:16,2/18/18 1:16,2/18/18 1:16,0:00,Potentially Life-Threatening,MEDIC,Mission
180491022,18020890,Medical Incident,2/18/18,2/18/18,2/18/18 9:36,2/18/18 9:36,2/18/18 9:36,2/18/18 9:36,2/18/18 9:36,0:00,Potentially Life-Threatening,ENGINE,Mission
180492229,18021003,Medical Incident,2/18/18,2/18/18,2/18/18 15:33,2/18/18 15:33,2/18/18 15:33,2/18/18 15:33,2/18/18 15:33,0:00,Potentially Life-Threatening,PRIVATE,Mission
180521662,18022199,Medical Incident,2/21/18,2/21/18,2/21/18 11:39,2/21/18 11:39,2/21/18 11:39,2/21/18 11:39,2/21/18 11:39,0:00,Non Life-threatening,ENGINE,Mission
180542688,18023143,Medical Incident,2/23/18,2/23/18,2/23/18 16:29,2/23/18 16:29,2/23/18 16:29,2/23/18 16:29,2/23/18 16:29,0:00,Non Life-threatening,MEDIC,Mission
180561206,18023860,Medical Incident,2/25/18,2/25/18,2/25/18 10:59,2/25/18 10:59,2/25/18 10:59,2/25/18 10:59,2/25/18 10:59,0:00,Potentially Life-Threatening,ENGINE,Mission
180590045,18024990,Medical Incident,2/28/18,2/27/18,2/28/18 0:23,2/28/18 0:23,2/28/18 0:23,2/28/18 0:23,2/28/18 0:23,0:00,Non Life-threatening,MEDIC,Mission
180600942,18025509,Medical Incident,3/1/18,3/1/18,3/1/18 8:49,3/1/18 8:49,3/1/18 8:49,3/1/18 8:49,3/1/18 8:49,0:00,Potentially Life-Threatening,MEDIC,Mission
180601009,18025514,Other,3/1/18,3/1/18,3/1/18 9:07,3/1/18 9:07,3/1/18 9:07,3/1/18 9:07,3/1/18 9:07,0:00,Alarm,RESCUE SQUAD,Mission
180602665,18025696,Medical Incident,3/1/18,3/1/18,3/1/18 16:14,3/1/18 16:14,3/1/18 16:14,3/1/18 16:14,3/1/18 16:14,0:00,Non Life-threatening,MEDIC,Mission
180602883,18025719,Medical Incident,3/1/18,3/1/18,3/1/18 17:05,3/1/18 17:05,3/1/18 17:05,3/1/18 17:05,3/1/18 17:05,0:00,Non Life-threatening,ENGINE,Mission
180603562,18025773,Traffic Collision,3/1/18,3/1/18,3/1/18 20:10,3/1/18 20:10,3/1/18 20:10,3/1/18 20:10,3/1/18 20:10,0:00,Potentially Life-Threatening,CHIEF,Mission
180633179,18027045,Medical Incident,3/4/18,3/4/18,3/4/18 20:10,3/4/18 20:10,3/4/18 20:10,3/4/18 20:10,3/4/18 20:10,0:00,Potentially Life-Threatening,ENGINE,Mission
180641492,18027261,Medical Incident,3/5/18,3/5/18,3/5/18 11:49,3/5/18 11:49,3/5/18 11:49,3/5/18 11:49,3/5/18 11:49,0:00,Non Life-threatening,CHIEF,Mission
180650249,18027593,Medical Incident,3/6/18,3/5/18,3/6/18 3:22,3/6/18 3:22,3/6/18 3:22,3/6/18 3:22,3/6/18 3:22,0:00,Non Life-threatening,MEDIC,Mission
180670241,18028465,Medical Incident,3/8/18,3/7/18,3/8/18 2:49,3/8/18 2:49,3/8/18 2:49,3/8/18 2:49,3/8/18 2:49,0:00,Non Life-threatening,MEDIC,Mission
180693916,18029701,Medical Incident,3/10/18,3/10/18,3/10/18 23:16,3/10/18 23:16,3/10/18 23:16,3/10/18 23:16,3/10/18 23:16,0:00,Non Life-threatening,MEDIC,Mission
180700967,18029816,Medical Incident,3/11/18,3/11/18,3/11/18 10:54,3/11/18 10:54,3/11/18 10:54,3/11/18 10:54,3/11/18 10:54,0:00,Non Life-threatening,ENGINE,Mission
180701947,18029923,Medical Incident,3/11/18,3/11/18,3/11/18 15:55,3/11/18 15:55,3/11/18 15:55,3/11/18 15:55,3/11/18 15:55,0:00,Potentially Life-Threatening,ENGINE,Mission
180702468,18029971,Traffic Collision,3/11/18,3/11/18,3/11/18 18:05,3/11/18 18:05,3/11/18 18:05,3/11/18 18:05,3/11/18 18:05,0:00,Non Life-threatening,MEDIC,Mission
180712494,18030366,Medical Incident,3/12/18,3/12/18,3/12/18 15:54,3/12/18 15:54,3/12/18 15:54,3/12/18 15:54,3/12/18 15:54,0:00,Potentially Life-Threatening,ENGINE,Mission
180740288,18031378,Medical Incident,3/15/18,3/14/18,3/15/18 3:18,3/15/18 3:18,3/15/18 3:18,3/15/18 3:18,3/15/18 3:18,0:00,Non Life-threatening,ENGINE,Mission
180781389,18033176,Medical Incident,3/19/18,3/19/18,3/19/18 11:06,3/19/18 11:06,3/19/18 11:06,3/19/18 11:06,3/19/18 11:06,0:00,Potentially Life-Threatening,SUPPORT,Mission
180781443,18033183,Citizen Assist / Service Call,3/19/18,3/19/18,3/19/18 11:18,3/19/18 11:18,3/19/18 11:18,3/19/18 11:18,3/19/18 11:18,0:00,Alarm,ENGINE,Mission
180782999,18033308,Other,3/19/18,3/19/18,3/19/18 17:01,3/19/18 17:01,3/19/18 17:01,3/19/18 17:01,3/19/18 17:01,0:00,Alarm,CHIEF,Mission
180803330,18034200,Medical Incident,3/21/18,3/21/18,3/21/18 19:00,3/21/18 19:00,3/21/18 19:00,3/21/18 19:00,3/21/18 19:00,0:00,Non Life-threatening,MEDIC,Mission
180813439,18034639,Medical Incident,3/22/18,3/22/18,3/22/18 19:33,3/22/18 19:33,3/22/18 19:33,3/22/18 19:33,3/22/18 19:33,0:00,Non Life-threatening,MEDIC,Mission
180820608,18034799,Medical Incident,3/23/18,3/22/18,3/23/18 6:49,3/23/18 6:49,3/23/18 6:49,3/23/18 6:49,3/23/18 6:49,0:00,Potentially Life-Threatening,ENGINE,Mission
180822901,18035016,Medical Incident,3/23/18,3/23/18,3/23/18 16:51,3/23/18 16:51,3/23/18 16:51,3/23/18 16:51,3/23/18 16:51,0:00,Non Life-threatening,CHIEF,Mission
180843374,18035892,Medical Incident,3/25/18,3/25/18,3/25/18 21:30,3/25/18 21:30,3/25/18 21:30,3/25/18 21:30,3/25/18 21:30,0:00,Potentially Life-Threatening,PRIVATE,Mission
180850266,18035951,Medical Incident,3/26/18,3/25/18,3/26/18 2:56,3/26/18 2:56,3/26/18 2:56,3/26/18 2:56,3/26/18 2:56,0:00,Non Life-threatening,ENGINE,Mission
180851273,18036077,Medical Incident,3/26/18,3/26/18,3/26/18 10:33,3/26/18 10:33,3/26/18 10:33,3/26/18 10:33,3/26/18 10:33,0:00,Non Life-threatening,ENGINE,Mission
180852409,18036193,Medical Incident,3/26/18,3/26/18,3/26/18 15:01,3/26/18 15:01,3/26/18 15:01,3/26/18 15:01,3/26/18 15:01,0:00,Non Life-threatening,PRIVATE,Mission
180861343,18036512,Medical Incident,3/27/18,3/27/18,3/27/18 10:55,3/27/18 10:55,3/27/18 10:55,3/27/18 10:55,3/27/18 10:55,0:00,Non Life-threatening,ENGINE,Mission
180883623,18037638,Medical Incident,3/29/18,3/29/18,3/29/18 20:14,3/29/18 20:14,3/29/18 20:14,3/29/18 20:14,3/29/18 20:14,0:00,Potentially Life-Threatening,MEDIC,Mission
180890709,18037797,Medical Incident,3/30/18,3/29/18,3/30/18 7:30,3/30/18 7:30,3/30/18 7:30,3/30/18 7:30,3/30/18 7:30,0:00,Potentially Life-Threatening,ENGINE,Mission
180891281,18037844,Medical Incident,3/30/18,3/30/18,3/30/18 10:06,3/30/18 10:06,3/30/18 10:06,3/30/18 10:06,3/30/18 10:06,0:00,Non Life-threatening,MEDIC,Mission
180893209,18038041,Medical Incident,3/30/18,3/30/18,3/30/18 18:10,3/30/18 18:10,3/30/18 18:10,3/30/18 18:10,3/30/18 18:10,0:00,Non Life-threatening,MEDIC,Mission
180903608,18038529,Medical Incident,3/31/18,3/31/18,3/31/18 20:31,3/31/18 20:31,3/31/18 20:31,3/31/18 20:31,3/31/18 20:31,0:00,Non Life-threatening,MEDIC,Mission
180942596,18040055,Medical Incident,4/4/18,4/4/18,4/4/18 15:50,4/4/18 15:50,4/4/18 15:50,4/4/18 15:50,4/4/18 15:50,0:00,Non Life-threatening,CHIEF,Mission
180951193,18040336,Traffic Collision,4/5/18,4/5/18,4/5/18 10:09,4/5/18 10:09,4/5/18 10:09,4/5/18 10:09,4/5/18 10:09,0:00,Non Life-threatening,MEDIC,Mission
180952514,18040455,Medical Incident,4/5/18,4/5/18,4/5/18 15:24,4/5/18 15:24,4/5/18 15:24,4/5/18 15:24,4/5/18 15:24,0:00,Potentially Life-Threatening,ENGINE,Mission
180961784,18040838,Medical Incident,4/6/18,4/6/18,4/6/18 13:13,4/6/18 13:13,4/6/18 13:13,4/6/18 13:13,4/6/18 13:13,0:00,Non Life-threatening,CHIEF,Mission
180962515,18040923,Medical Incident,4/6/18,4/6/18,4/6/18 16:36,4/6/18 16:36,4/6/18 16:36,4/6/18 16:36,4/6/18 16:36,0:00,Non Life-threatening,PRIVATE,Mission
180970424,18041157,Other,4/7/18,4/6/18,4/7/18 3:17,4/7/18 3:17,4/7/18 3:17,4/7/18 3:17,4/7/18 3:17,0:00,Alarm,TRUCK,Mission
180973881,18041537,Medical Incident,4/7/18,4/7/18,4/7/18 22:30,4/7/18 22:30,4/7/18 22:30,4/7/18 22:30,4/7/18 22:30,0:00,Potentially Life-Threatening,TRUCK,Mission
180980376,18041617,Other,4/8/18,4/7/18,4/8/18 2:58,4/8/18 2:58,4/8/18 2:58,4/8/18 2:58,4/8/18 2:58,0:00,Alarm,MEDIC,Mission
180981600,18041765,Other,4/8/18,4/8/18,4/8/18 12:53,4/8/18 12:53,4/8/18 12:53,4/8/18 12:53,4/8/18 12:53,0:00,Alarm,MEDIC,Mission
180990219,18042009,Medical Incident,4/9/18,4/8/18,4/9/18 2:47,4/9/18 2:47,4/9/18 2:47,4/9/18 2:47,4/9/18 2:47,0:00,Potentially Life-Threatening,ENGINE,Mission
180991800,18042150,Other,4/9/18,4/9/18,4/9/18 12:46,4/9/18 12:46,4/9/18 12:46,4/9/18 12:46,4/9/18 12:46,0:00,Alarm,CHIEF,Mission
180992482,18042215,Medical Incident,4/9/18,4/9/18,4/9/18 15:24,4/9/18 15:24,4/9/18 15:24,4/9/18 15:24,4/9/18 15:24,0:00,Potentially Life-Threatening,MEDIC,Mission
181002631,18042645,Other,4/10/18,4/10/18,4/10/18 15:50,4/10/18 15:50,4/10/18 15:50,4/10/18 15:50,4/10/18 15:50,0:00,Alarm,MEDIC,Mission
181020323,18043256,Medical Incident,4/12/18,4/11/18,4/12/18 4:47,4/12/18 4:47,4/12/18 4:47,4/12/18 4:47,4/12/18 4:47,0:00,Non Life-threatening,MEDIC,Mission
181031302,18043742,Medical Incident,4/13/18,4/13/18,4/13/18 10:36,4/13/18 10:36,4/13/18 10:36,4/13/18 10:36,4/13/18 10:36,0:00,Potentially Life-Threatening,MEDIC,Mission
181033214,18043943,Medical Incident,4/13/18,4/13/18,4/13/18 18:20,4/13/18 18:20,4/13/18 18:20,4/13/18 18:20,4/13/18 18:20,0:00,Non Life-threatening,PRIVATE,Mission
181043088,18044420,Medical Incident,4/14/18,4/14/18,4/14/18 18:53,4/14/18 18:53,4/14/18 18:53,4/14/18 18:53,4/14/18 18:53,0:00,Non Life-threatening,PRIVATE,Mission
181072248,18045519,Medical Incident,4/17/18,4/17/18,4/17/18 14:07,4/17/18 14:07,4/17/18 14:07,4/17/18 14:07,4/17/18 14:07,0:00,Non Life-threatening,MEDIC,Mission
181091208,18046241,Medical Incident,4/19/18,4/19/18,4/19/18 9:53,4/19/18 9:53,4/19/18 9:53,4/19/18 9:53,4/19/18 9:53,0:00,Non Life-threatening,MEDIC,Mission
181101608,18046713,Medical Incident,4/20/18,4/20/18,4/20/18 11:34,4/20/18 11:34,4/20/18 11:34,4/20/18 11:34,4/20/18 11:34,0:00,Potentially Life-Threatening,ENGINE,Mission
181120606,18047566,Medical Incident,4/22/18,4/21/18,4/22/18 5:57,4/22/18 5:57,4/22/18 5:57,4/22/18 5:57,4/22/18 5:57,0:00,Non Life-threatening,ENGINE,Mission
181121100,18047621,Medical Incident,4/22/18,4/22/18,4/22/18 9:57,4/22/18 9:57,4/22/18 9:57,4/22/18 9:57,4/22/18 9:57,0:00,Non Life-threatening,TRUCK,Mission
181121320,18047649,Outside Fire,4/22/18,4/22/18,4/22/18 11:09,4/22/18 11:09,4/22/18 11:09,4/22/18 11:09,4/22/18 11:09,0:00,Fire,TRUCK,Mission
181121448,18047667,Medical Incident,4/22/18,4/22/18,4/22/18 11:46,4/22/18 11:46,4/22/18 11:46,4/22/18 11:46,4/22/18 11:46,0:00,Non Life-threatening,MEDIC,Mission
181133859,18048333,Medical Incident,4/23/18,4/23/18,4/23/18 21:36,4/23/18 21:36,4/23/18 21:36,4/23/18 21:36,4/23/18 21:36,0:00,Non Life-threatening,ENGINE,Mission
181140307,18048406,Medical Incident,4/24/18,4/23/18,4/24/18 4:06,4/24/18 4:06,4/24/18 4:06,4/24/18 4:06,4/24/18 4:06,0:00,Potentially Life-Threatening,PRIVATE,Mission
181152728,18048996,Other,4/25/18,4/25/18,4/25/18 15:53,4/25/18 15:53,4/25/18 15:53,4/25/18 15:53,4/25/18 15:53,0:00,Alarm,TRUCK,Mission
181153648,18049092,Medical Incident,4/25/18,4/25/18,4/25/18 19:28,4/25/18 19:28,4/25/18 19:28,4/25/18 19:28,4/25/18 19:28,0:00,Non Life-threatening,MEDIC,Mission
181174068,18049936,Medical Incident,4/27/18,4/27/18,4/27/18 22:33,4/27/18 22:33,4/27/18 22:33,4/27/18 22:33,4/27/18 22:33,0:00,Non Life-threatening,TRUCK,Mission
181182275,18050202,Medical Incident,4/28/18,4/28/18,4/28/18 14:48,4/28/18 14:48,4/28/18 14:48,4/28/18 14:48,4/28/18 14:48,0:00,Non Life-threatening,CHIEF,Mission
181192073,18050587,Medical Incident,4/29/18,4/29/18,4/29/18 14:35,4/29/18 14:35,4/29/18 14:35,4/29/18 14:35,4/29/18 14:35,0:00,Non Life-threatening,PRIVATE,Mission
181203203,18051053,Traffic Collision,4/30/18,4/30/18,4/30/18 18:12,4/30/18 18:12,4/30/18 18:12,4/30/18 18:12,4/30/18 18:12,0:00,Non Life-threatening,MEDIC,Mission
181211894,18051339,Other,5/1/18,5/1/18,5/1/18 13:20,5/1/18 13:20,5/1/18 13:20,5/1/18 13:20,5/1/18 13:20,0:00,Alarm,TRUCK,Mission
181212574,18051410,Medical Incident,5/1/18,5/1/18,5/1/18 16:02,5/1/18 16:02,5/1/18 16:02,5/1/18 16:02,5/1/18 16:02,0:00,Non Life-threatening,ENGINE,Mission
181212703,18051422,Traffic Collision,5/1/18,5/1/18,5/1/18 16:32,5/1/18 16:32,5/1/18 16:32,5/1/18 16:32,5/1/18 16:32,0:00,Non Life-threatening,MEDIC,Mission
181221382,18051740,Medical Incident,5/2/18,5/2/18,5/2/18 10:17,5/2/18 10:17,5/2/18 10:17,5/2/18 10:17,5/2/18 10:17,0:00,Non Life-threatening,ENGINE,Mission
181242678,18052730,Medical Incident,5/4/18,5/4/18,5/4/18 16:14,5/4/18 16:14,5/4/18 16:14,5/4/18 16:14,5/4/18 16:14,0:00,Potentially Life-Threatening,MEDIC,Mission
181243321,18052786,Medical Incident,5/4/18,5/4/18,5/4/18 18:29,5/4/18 18:29,5/4/18 18:29,5/4/18 18:29,5/4/18 18:29,0:00,Non Life-threatening,MEDIC,Mission
181244054,18052854,Medical Incident,5/4/18,5/4/18,5/4/18 21:24,5/4/18 21:24,5/4/18 21:24,5/4/18 21:24,5/4/18 21:24,0:00,Potentially Life-Threatening,ENGINE,Mission
181250317,18052940,Medical Incident,5/5/18,5/4/18,5/5/18 2:37,5/5/18 2:37,5/5/18 2:37,5/5/18 2:37,5/5/18 2:37,0:00,Non Life-threatening,MEDIC,Mission
181303059,18055256,Medical Incident,5/10/18,5/10/18,5/10/18 16:38,5/10/18 16:38,5/10/18 16:38,5/10/18 16:38,5/10/18 16:38,0:00,Non Life-threatening,ENGINE,Mission
181303211,18055264,Other,5/10/18,5/10/18,5/10/18 17:08,5/10/18 17:08,5/10/18 17:08,5/10/18 17:08,5/10/18 17:08,0:00,Alarm,CHIEF,Mission
181313917,18055813,Medical Incident,5/11/18,5/11/18,5/11/18 21:06,5/11/18 21:06,5/11/18 21:06,5/11/18 21:06,5/11/18 21:06,0:00,Non Life-threatening,MEDIC,Mission
181314093,18055828,Citizen Assist / Service Call,5/11/18,5/11/18,5/11/18 21:59,5/11/18 21:59,5/11/18 21:59,5/11/18 21:59,5/11/18 21:59,0:00,Alarm,MEDIC,Mission
181373245,18058160,Medical Incident,5/17/18,5/17/18,5/17/18 18:28,5/17/18 18:28,5/17/18 18:28,5/17/18 18:28,5/17/18 18:28,0:00,Potentially Life-Threatening,TRUCK,Mission
181390034,18058685,Medical Incident,5/19/18,5/18/18,5/19/18 0:12,5/19/18 0:12,5/19/18 0:12,5/19/18 0:12,5/19/18 0:12,0:00,Non Life-threatening,ENGINE,Mission
181402798,18059360,Medical Incident,5/20/18,5/20/18,5/20/18 17:06,5/20/18 17:06,5/20/18 17:06,5/20/18 17:06,5/20/18 17:06,0:00,Non Life-threatening,CHIEF,Mission
181403040,18059382,Medical Incident,5/20/18,5/20/18,5/20/18 18:09,5/20/18 18:09,5/20/18 18:09,5/20/18 18:09,5/20/18 18:09,0:00,Non Life-threatening,MEDIC,Mission
181433472,18060685,Medical Incident,5/23/18,5/23/18,5/23/18 19:22,5/23/18 19:22,5/23/18 19:22,5/23/18 19:22,5/23/18 19:22,0:00,Non Life-threatening,ENGINE,Mission
181451757,18061352,Medical Incident,5/25/18,5/25/18,5/25/18 12:24,5/25/18 12:24,5/25/18 12:24,5/25/18 12:24,5/25/18 12:24,0:00,Non Life-threatening,PRIVATE,Mission
181461674,18061805,Medical Incident,5/26/18,5/26/18,5/26/18 12:37,5/26/18 12:37,5/26/18 12:37,5/26/18 12:37,5/26/18 12:37,0:00,Non Life-threatening,ENGINE,Mission
181463495,18061980,Medical Incident,5/26/18,5/26/18,5/26/18 20:29,5/26/18 20:29,5/26/18 20:29,5/26/18 20:29,5/26/18 20:29,0:00,Non Life-threatening,MEDIC,Mission
181463542,18061988,Traffic Collision,5/26/18,5/26/18,5/26/18 20:42,5/26/18 20:42,5/26/18 20:42,5/26/18 20:42,5/26/18 20:42,0:00,Potentially Life-Threatening,PRIVATE,Mission
181463975,18062027,Medical Incident,5/26/18,5/26/18,5/26/18 23:04,5/26/18 23:04,5/26/18 23:04,5/26/18 23:04,5/26/18 23:04,0:00,Non Life-threatening,MEDIC,Mission
181470715,18062128,Medical Incident,5/27/18,5/26/18,5/27/18 7:43,5/27/18 7:43,5/27/18 7:43,5/27/18 7:43,5/27/18 7:43,0:00,Non Life-threatening,MEDIC,Mission
181480149,18062486,Traffic Collision,5/28/18,5/27/18,5/28/18 1:19,5/28/18 1:19,5/28/18 1:19,5/28/18 1:19,5/28/18 1:19,0:00,Potentially Life-Threatening,MEDIC,Mission
181481113,18062605,Citizen Assist / Service Call,5/28/18,5/28/18,5/28/18 10:29,5/28/18 10:29,5/28/18 10:29,5/28/18 10:29,5/28/18 10:29,0:00,Alarm,TRUCK,Mission
181482914,18062799,Medical Incident,5/28/18,5/28/18,5/28/18 18:08,5/28/18 18:08,5/28/18 18:08,5/28/18 18:08,5/28/18 18:08,0:00,Non Life-threatening,MEDIC,Mission
181490900,18062987,Medical Incident,5/29/18,5/29/18,5/29/18 9:15,5/29/18 9:15,5/29/18 9:15,5/29/18 9:15,5/29/18 9:15,0:00,Non Life-threatening,MEDIC,Mission
181491123,18063008,Medical Incident,5/29/18,5/29/18,5/29/18 10:11,5/29/18 10:11,5/29/18 10:11,5/29/18 10:11,5/29/18 10:11,0:00,Potentially Life-Threatening,ENGINE,Mission
181491231,18063021,Medical Incident,5/29/18,5/29/18,5/29/18 10:33,5/29/18 10:33,5/29/18 10:33,5/29/18 10:33,5/29/18 10:33,0:00,Potentially Life-Threatening,MEDIC,Mission
181491775,18063074,Medical Incident,5/29/18,5/29/18,5/29/18 12:47,5/29/18 12:47,5/29/18 12:47,5/29/18 12:47,5/29/18 12:47,0:00,Non Life-threatening,ENGINE,Mission
